comment,label_prediksi
tiket masuk sebesar 125k per oranguntuk mencapai gedung wisnu kencana jika jalan kaki memerlukan waktu sekitar 25 menit jika menggunakan buggy car tidak sampai 5 menit itu juga pengujung harus membayar 30k per orangmasih gersang kurang tempat berteduh sepanjang perjalananuntuk masuk gedung garuda wisnu kencana dikenakan tarif sebesar 150k jadi selama 45 menit kita dipandu untuk melihat keadaan gedung museum dan lainlaindilapangan utama jam tertentu ada tarian khas bali yang menceritakan tentang garuda dan wisnuuntuk masuk museum kena charge lagiso far so good,Positif
kunjungan kedua pengen lihat langsung patungnya secara lengkap tiket untuk wisatawan domestik mungkin sebaiknya dikurangi agar menarik pengunjung lebih banyak lagi,Positif
kepada management gwkkenapa setiap tujuan didalam harus bayar lagi dan lagi pula tidak ada orang didepan kasir yang kasih tau kami baca komen dibawah ini semua complain gara2 harga masuk tinggi2 apa lagi kalo ongkos naik ke atas gwk lebih tinggi dari pada ongkos masukterima kasih,Positif
patung raksasa yang monumental sangat indah dan gagah perkasa menjulang di ketinggian bukit ungasan terasa tidak ingin beranjak pulang saat melihat ke atas mengagumi karya besar anak negeri bravo seniman bali bpk nyoman nuarta,Positif
gwk ini potensi wisata ya sangat besar bagus tempat nyasayang dengan bayar 120rb buat dewasa dan 100rb buat anak2 fasilitas ya tidak memadaiuntuk shuttle aja harus bayar 30rb lagi jika menuju tempat patung dan bayar 150rb jika masuk patung dewa wisnu yang baru jadi,Positif
kembali berkunjung ke sini setelah patung garuda wisnu kencana jadi menjadi cultural park yang lebih tertata dan lengkap menjadi solusi tempat untuk melihat seni budaya bali di satu tempat ada pertunjukan seni setiap jam juga ada pemutaran film animasi tentang garuda yang pasti disukai anakanakdi sore hari juga ada pertunjukan kecak,Positif
kami tidak naik ke atas karena akses menuju lokasi agak jauh dari jalan raya  jalannya menanjakcapek walaupun ada shuttle bus namun monumen gwk sudah kelihatan dari kejauhan sehingga kami cukup berfoto di area cultural park yang asri dengan berlatar belakang monumen gwk yang spektakuler itu,Positif
bermain ke gwk untuk melihat patung raksasa wisnu kencanadesian gwk yg baru agak sedikit membingungkansola nya setelah beli tiket masuk kita haris jalan yg lumayan jauh untuk masuk ke pintu gwk nyakayak nya lebih bagus desain yg dl,Positif
ada wisata edukasi tari kecak dllmonumen garuda wisnu kencana yang luar biasa dan juga ada tempat nongkrong dan makan yang enak buat nongkrong didalamnyamantappp,Positif
garuda wisnu kencana pada akhirnya telah lengkap dan menjulang tinggi sehingga terlihat sejak pertama kali mendarat di bandara ngurah rai namun tiketnya terasa kemahalan bagi wisatawan domestik sehingga dirasa sekali berkunjung sudahlah cukup,Positif
sesudah lebih dari setahun tidak mengun jungi taman budaya wisnu kencana banyak perubahan yang terjadi seperti pengelolannya sekarang oleh alam sutera dan ada beberapa tempat baru seperti asana agak merepotkan karena mobil nggak boleh masuk dan harus ganti kendaraan pengelola yang sayangnya mobilnya sangat terbatas sehingga pada saat balik harus menunggu lebih dari 20 menit jadi kalau teman teman mau kesana tolong siapkan  waktu lebih banyak,Positif
ini merupakan ulasan saya yang kesekian kalinya setelah kembali mengunjungi pulau dewata  bali setelah melihat lihat panorama pantai kemudian menyempatkan berkunjung ke gwk kali ini sudah ada beberapa perubahan dimana bangunan patung garuda wisnu kencana sudah menyatu dan berdiri kokoh menjadi satu kesatuan entah berapa tinggi patung tersebut namun patung inipun nampak terlihat jelas dari bandara ngurah rai patung ini nampak gagah di sela sela bebatuan kapur dan saya merasa bangga dengan karya seni anak bangsa yang di buat selama bertahun tahun,Positif
taman budaya garuda wisnu kencana  disingkat gwk adalah sebuah taman wisata di bagian selatan pulau bali taman wisata ini terletak di desa ungasan kecamatan kuta selatan kabupaten badung kirakira 40 kilometer di sebelah selatan denpasar ibu kota provinsi balidi areal taman budaya ini direncanakan akan didirikan sebuah landmark atau maskot bali yakni patung berukuran raksasa dewa wisnu yang sedang menunggangi tunggangannya garuda setinggi 120 meter,Positif
ini kedua kalinya saya berkunjung ke gwk sesampainya di area parkir ternyata sekarang ada shuttle bus yg siap mengantarkan kita ke loket ticketing ohh ya bagi kalian yang ada rencana ke gwk jangan lupa ya pakai pakaian yang sopan tapi jangan khawatir di loket masuk juga di sediakan semacam sarung di peruntukannya bagi wisatawan yg memakai celana pendek karena gwk area suci overall sangat menyenangkan liburan kali ini,Positif
jika ke bali ini merupakan salah satu tempat wajib untuk di kunjungi oleh wisatawan karena disana menawarkan tempat yg luar biasa wah nya pelayanan para petugas disana juga sangat baik di tunjang dengan fasilitas yg disediakan sangat membantu wisatawan dlm berwisata,Positif
berkunjung kesana sekitar jam 2 siang harga tiket masuk 120k tapi kalo mau masuk ke patung wisnu ada additional fee 30k tempat yg nyaman walau waktu kunjungan siang hari suka musik gamelan yg mengiringi karena bikin tenang ada disana sayangnya karyawannya sedikit diskriminatif dimana mereka memperlakukan pasangan saya yg wna secara special sementara terhadap saya sangat cuek,Positif
lumayan mahal htm nya tp sangat puassss beberapa kali ke pulau dewata tapi baru kali ini bisa kesini kerennnnn pokoknya dah,Positif
setelah sekian puluh tahun baru nyambung utuh dan berdiri kokoh muuuaaantaaaappp tiket masuk tambah mahal wajar,Negatif
kebetulan sampai disini sudah terlalu malam jadi tidak banyak yg dilihat dan tidak sampai patung mungkin krn sudah malam jadi sudah sepi pengunjung jadi terkesan spooky overall ok👌🏽,Positif
pertama kali berkunjung ke tempat ini luar biasa indahnya pemandangan dari jauh sudah nampak cuma sedikit penat dengan berjalan kaki,Positif
landing dari penerbangan jayapuradenpasar jam 1345wita selesai cuci muka bergeser mencari makan untuk pengisi tenaga setelah kenyang bergeser ke sini jam 1600wita sampe sekitar 1700witadari parkiran diberi kupon untuk pembelian tiket dan transportasi dari parkiran ke counter ticker menggunakan shuttle bus freetiket rp125k untuk dewasa rp100k untuk anak dan lansia tiket ditapping pada gate entrance sayang sebagian area sedang dipakai persiapan konser jadi agak terbatas spot yang bisa diaksespuas berkeliling kita ke resto jendela bali untuk melihat view arah bandara dan kota dengan suguhan free welcome drinks,Positif
pertama kali saya ke bali pertama kali juga saya kesini kesan pertama saya adalah taman budaya ini benarbenar luas rapi bersih dan tentu saja indah saya tidak hentihentinya berdecak kagum ketika melihat patung garuda wisnu kencana dari dekat sungguh luar biasa patung garuda wisnu kencana memang menjadi pusat dari taman budaya ini tapi jangan lupa lewatkan hal lain seperti ampitheater yang menyuguhkan tariantarian dan budaya bali jangan lupa juga untuk berfoto karna di sini banyak sekali spot foto yang artistik restoran tempat makan dan tempat belanja pun ada seperti onestopcultural tourism nanti kalau saya ke bali lagi saya pasti akan mengunjungi gwk ini,Positif
icon pulau dewata yang wajib dikunjungi adalah garuda wishnu kencanadisini kita akan di sambut alunan gending bali dan menikmati tariannyatak perlu banyak kata ataupun ulasanselamat berkunjung,Positif
pertama kali datang kesini keren deh untuk poto instagramable fasilitas umum top dah dari toiletnya dan lainnya,Positif
tempat pariwisata yang wajib di kunjungi  yang memiliki beberapa patung besar yang sangat di sukai para wisatawan lokal maupun wisatawan asing  dan disana juga tersedia beberapa hiburan yang waktunya sudah di tentukan sesuai jadwal hiburan ayang akan di pentaskan,Positif
kesini bareng keluarga baru tau ternyata ada flying fox jg disini cuma gak berani naik krn mainnya di antara batu2 ada pertunjukan tari kecak jg,Positif
gwk memang dari dulu bagus tambah bagus setelah patung gwk utuh terpasang areanya sangat luas tertata baik dan bagus ada daily live performances seperti tari tarian yang indah seru dll jadi kalau ke bali wajib ke sini ya tarif masuknya masih terjangkau kok sesuai dengan yang kita dapatkan pokoknya bagus keren puas,Positif
kita akan didrop di parkir gwk untuk masuk tiket parkir 10kmobil kemudian akan naik bus jemputan gratis ke tempat tiketharga tiket 125korangada tiket tambahan untuk shuttle 30k untuk naik ke halaman dan lantai dasar pantung garuda wisnu untuk lantai berikutnya anda harus membayar 200k lagi yang akan dipandu mengenai museum gwk disamping gwk ada lotus pond yang digunakan untuk tari kecak setiap jam tertentu di sebelah lotus pond ada patung garuda dan wisnuarea yang agak sakralpakai sarung bila anda ada ditempat inisilahkan datang dan nikmati,Positif
mau lagi kesini tahun depan cuaca cerah dengan keramahan pelayanan dan indahnya karya yang disajikan,Positif
tempat wisata yang berada dikawaaan jimbaran terdapat beberapa patung patung didalamnya yang utama adalah patung dewa wisnu yang menaiki garuda yang pembuatannya cukup lama dan kini telah mencapai puncak penyeselesainnya,Positif
kunjungan wajib jika liburan ke bali tempat yang indah untuk dikunjungi tidak lengkap kalau kita tidak melihat patung raksasa itu pemandangannya indah dan sejukkarya anak bangsa yg patut di acungi jempol,Positif
sebuah kawasan wisata yang cukup luas dan lengkap di selatan bali sangat menonjol dengan budaya khas bali baik dari bangunan pertunjukan dan lainlain nyakawasan taman budaya yang harus terus ditingkatkan baik fasilitas wahana dan pertunjukan sudah cukup baik dengan menjadi kawasan dengan karakter tradisional khas budaya balisuatu saat akan kembali lagi untuk mengunjungi dalam gedung patung utama gwk,Positif
sangat besar luas  bersih dan megah  banyak fasilitas seperti cinderamata restoran mobil golf pertunjukan rental sepeda segway dsb  patung gwk sangat eyecathing terlihat dr pesawat sewaktu akan mendarat,Positif
sblmnya sdh bbrp kali ke gwk saat sblm peresmian sep 2018 dan tdk byk yg dilihat saat itu nah saat outing apr 2019 bwru mendpt kesempatan utk dtg lg visit dr pk 1500  1730 saat tiba kami lsg ke tpt perform tari2an yg ckp menghibur kmd lsg ke spot2 utama utk memotret patung2 raksasa spt kepala garuda 3 telor putih yg bsr dewa wishnu byk jg yg jualan mknan  minuman utk menuju dr spot satu ke spot lain bs jln kaki atau sewa sepeda dll atau bs jg naik mbl shuttle tp hrs byr rp 30 rb  termsk mahal jg mnrt sy sehrsnya free krn mrpk slh satu fas utk memudahkan movement pengunjung dr spot satu ke spot lain krn cuaca benar2 panas sekali terutama jk membawa lansia atau baby atau balita byk jg toko2 pakaian tp saat itu blm sempat msk dari toko ke toko krn hrs segera ke airport mnrt info gwk tutup pk 2200 shg wkt berkunjung termsk longgar dan tdk perlu terburu2 next time msh berminat dtg lg,Positif
tempat nya sangat recommended bangetpemandangan di sekelilng dinding tebing sangat bagus dan diarea gwk ada pertunjukan seni,Positif
paket hemat3 hari 2 malam di bali minimal 2 orgrp 700ribu org tanpa hotelrp 950ribu org with hotel bintang 3termasuk  transportation and tour 2 x makan pagi with hotel bintang 3 1 x makan siang halal food belum termasuk tiket pesawat waline  62 81238 128 654,Positif
patung raksasa garuda yang megah baik lokasi penempatannya maupun jalan menuju lokasi yang naik turun dan alamisuasana yang sakral dan kualitas seniman yang membuat patung raksasa itu membuat suasana hati ikut terbawa dengan kemegahan dan keindahannyalokasi yang patut dikunjungi teruatama jika kondisi malam terang bulan,Positif
pertama kali kesana agak bingung karena tempatnya yg luas bangetdari pintu masuk ke lokasi tiketnya jauh bngt tp untuk ke loket  parkiran dekatuntuk tiket lumayan mahal untuk domestik 80 rbuterkagum dengan patung2 nyadan untuk patung wisnu tertinggi diindonesiadisepanjang jalan kita dimanjakan dengan toko2 souvenir  penaridisana kita bisa foto studio dengan kostum adat balikeren,Positif
saya ke gwk untuk festival musik lokasinya cukup unik bila dibanding dengan tempat konser di ibukota tetapi area penonton menjadi lebih sempit karena harus mengakomodasi lanskap naturalnya,Positif
masuk kedalam gwk dengan harga 80rb untuk dewasa untuk turis ada biaya tersendirikarena jauh dan menanjak jadinya kita pakai buggy golf harga 30rb ppsesampai di atas wow patungannya gede banget ikonikbest best karya anak bangsa,Positif
lokasi jl raya uluwatu ungasan badung baliharga tiket lokal rp 80000 menurut saya kalau bisa harga untuk lokalnya bisa diturunkan kembalifasilitas mobil golf untuk harga rp 30000 untuk pp diantar ke patung besar gwk dan diantar kembali ke patung patung lamauntuk objek wisata yang satu ini sebenarnya inisiasinya sudah dari jamannya presiden soeharto dan baru bisa terealisasi pada jaman presiden joko widodo dan kedepan akan terus berkembang penambahan bangunan bangunan yang membuat mata kita terpelong melihat kemegahan dan sangat berseninya dalam pembuatannya,Positif
tempatnya keren luar biasa karyanya untuk yang takut berpanas2an sebaiknya mengunjungi sore hari saja atau gunakan tabir surya kalau berkunjungnya di siang hari,Positif
ikon baru bali masterpiece indonesia lokasinya sejalan dari kuta ke uluwatu jadi bisa mampir dari parkir mobil naik bus ke loket tiket masuk lumayan wasting time jalannya jauh buat sampai ke gwk  nya tapi bisa liat gwk yang dulu,Positif
gwk yang baru saja dibuka kembali ini sangat cantik patungnya besar sekali dan ada hidden spot untuk foto dengan background patung gwk apabila tidak mau naik hingga atas,Positif
gwk menjadi salah satu destinasi wajib ketika berkunjung ke pulau dewata berdiri di atas tanah seluas 60 hektare kawasan taman budaya garuda wisnu kencana juga kerap dijadikan tempat penyelenggaraan festival musik patung garuda wisnu kencana merupakan simbol dewa yang menunggangi garuda yang agung sebagai pendamping yang dipercaya patung yang memiliki tinggi 121 meter dari permukaan tanah ini terletak di jalan raya uluwatu ungasan kuta selatan badung bali saya berkesempatan ke lokasi ini saat host country reception pada annual meeting imf world bank 2018,Positif
katanya sih termegah tapi kalo melihat dari jauh tidak kelihatan bentuk apa arsitekturnya kurang bagus bedan dengan patung liberty dari jauh udah ketauan bentuknya seperti apa jadi hilang nilai keindahan patungnya,Positif
jika sedang berliburan dibali jangan lewatkan agenda untuk mengunjungi garuda wisnu cultural park tiket masuknya 80000idr untuk indonesian dan 125000idr untuk foreign sekarang patung garuda wisnu kencananya sudah berdiri kokoh dan utuh ini patungnya sangat telihat dari kejauhan karena tinggi sangat cocok dikunjungi untuk wisatawan yg suka berfoto,Positif
sebuah tempat yang sangat asik dan penuh akan budaya bali yang dirancang secara internasionalmemiliki suasana dan wahana yang sangat asik juga mendidik serta mengajarkan anak tentang sejarah dan budaya dari sebuah suku bangsapelayanan dari para staff dan karyawan sangat ramah sekali sayang untuk restaurant kurang terjaga kebersihan termasuk di kamar mandinyatetapi secara overall semua sangat bagus sekali walaupun saat ke monumen patung garuda wisnu kencana tidak di bukayang penting asik deh,Positif
gwk merupakan patung tertinggi yang terdapat di bali tepatnya di bagian selatan bali cocok untuk berfoto foto dengan patung gwk yang merupakan salah satu patung ikonik di bali,Positif
sebelum mencapai patung gwk nya  ada beberapa patung lain dan spot2 foto yang harus dijelajahi untuk mencapai ke patung gwk nya harus siapkan tenaga lebih nyaman pakai spatu sport pakai topi atau bawa payung karena letaknya agak jauh dan berada di atas bukit setalh parkir kita bisa naik bus untu menuju ke loket tiket setelah itu dilanjutkan dengan jalan kaki atau menyewa buggy untuk langsung menuju gwk nya lebih seru jalan kaki banyak patung2 lain yang bagus dan menarik,Positif
akhir desember bersamaan dengan liburan sekolah sehingga situasi cukup padat perlu sekitar 30 menit lebih untuk mengantri tiket masuk dengan antrian panas terik dan mengular kami tidak tahu jika tiket bisa dibeli secara onlinesesudah masuk ke dalam area gwk kami sedikit dikecewakan karena ternyata gedung utama masih ditutup dan belum berfungsi kami tidak mendapatkan informasi tersebut diawal karena semua petugas hanya memberitahukan jika bisa naik sampai ke atas kecewa pastinya dengan harga tiket rp 80000 untuk wisatawan domestik tanpa bisa masuk ke dalam gedung dan naik keatas menjadi sangat mahal,Negatif
nah sekarang saya akan menceritakan sedikit kesan  kesan saya ketika mengunjungi patung iconic yang ada di bali yak bener sekali garuda wisnu kencana gwk merupakan sebuah patung raksasa karya salah satu pematung kenamaan asal bali nyoman nuarta patung ini berbentuk batara wisnu yang menunggangi hewan legendaris garuda sebagai simbol amerta kebajikan yang abadi gwk didirikan di atas kawasan seluas 240 hektare yang dirancang akan menjadi taman budaya kelas dunia yang menampilkan pertunjukan hiburan dan budaya bagi masyarakat lokal maupun mancanegara gwk tidak sekadar menawarkan daya tarik panorama yang indah di tempat ini juga dipentaskan kekayaan seni tradisional bali yang akan membuat kunjungan anda ke pulau dewata meninggalkan kenangan yang berkesan tempat wisata di bali gwk adalah sebuah taman budaya yang memiliki luas 240 hektar alamat atau lokasi dari gwk bali berada di jalan raya uluwatu desa ungasan kuta selatan kabupaten badung 80364untuk biaya tiket masuk ke gwk bali ada dua jenis ada tiket weekday seninjumat dan tiket weekend sabtu – minggu dewasa 80000 org  anak 5  12tahun 60000 anak bagian sekian ulasan saya tentang objek wisata gwk apabila kawan  kawan tertarik tak ada salahnya untuk mencoba referensi tempat wisata ini terimakasih,Positif
25 des 2018antrian sangat puuanjang cuaca sangat teriik loket online tutup  terpaksa balik kanan  pulaaaang,Negatif
selama dibali gwk yang paling membuat saya kecewasudah tiket mahal tempat gak ada yg specialnyaharga tiket masuk mobil 20ribuharga masuk wisata orang 80 ribusaat kesana patung tertinggi di indonesia itu tidak bisa dikunjungi entah knp karena tidak ada penjelasan oleh pihak gwkhanya ada patung patung aja disanabagi saya tempat yang buang buang waktu saja,Negatif
ada patung yang baruuuu tapi belum selesai juga bangunan dibawahnya jadi cuma bisa foto dari halaman depannya patung yg baru ini udah keliatan dari pas pesawat mau landing loh,Positif
akhirnya kesampaian juga kesini setelah berberapa kali ke  bali kebetulan saat ini sudah jadi secara penuh bagian luar patung nya namun belum bisa dimasuki karena bagian dalam nya belum selesai harga tiket masuk wisatawan lokal 80000 dan 125000 untuk wisatawan mancanegara terdapat pula harga tiket yang dipaketkan dengan buffet di restoran beranda namun saya tidak mengambil paket tersebut karena tidak tertarik dengan menu nya selain patung gwk ada pula patung lain yang bisa dikagumi kemegahannya seperti misalnya patung wisnu terdapat juga pertunjukan theater pada jamjam tertentu ada satu hal yang membuat saya agak kecewa ya mungkin saya juga yang kurang cek jadwal ya saya berkunjung diujung bulan november dan saat itu sedang ada persiapan untuk acara tertentu yang dulu diadakan di jakarta namun sekarang dipindahkan ke bali sehingga ada area yang ditutup dan sedihnya lagi patung gwk nya tidak bisa diakses dengan jalan kaki akhirnya karena sudah terlanjur saya pun beli tiket shuttle seharga 20000 hemm menurut saya jika memang kendala seperti ini bukankah lebih bijak jika shuttle nya di berikan dengan harga lebih murah atau mungkin di gratiskan untuk sementara karena saat saya antri ada beberapa turis lokal maupun internasional yang menunjukkan raut kecewa saat diinformasikan oleh petugas loket,Positif
salah satu tempat yang menurut saya bikin menganga lahan yang lapang dan dan cukup tertata di tambah banyaknya patung dan batuan kapur yang menjulang tinggi menikmati sun set disini sangat indahbikin ketagihan sihwhat a wonderful statue garuda wisnu kencana,Positif
sudah membeli tiket namun tidak dapat berjalan ke area patung dikarenakan area ditutup untuk dwp 2018 untuk menuju patung harus menggunakan shuttle bus sementara shuttle bus sendiri membayar ekstra rp 20000 dan tiket shuttle habis sehingga pada akhirnya kami tidak dapat menikmati semua fasilitas yang sudah seharusnya kami dapatkan terimakasih gwk karena telah mengecewakan kami dengan tidak memberikan alternatif akses menuju patung kami sekeluarga dan tamu  tamu kami dari jepang berjanji untuk tidak kembali lagi kesini,Positif
tempat yg asyik untuk menikmati karya seni patung yang besar bila bisa mengambil sudut yg tepat bagus buat foto² harus siap fisik juga karena tempatnya cukup luas,Positif
tempata kawasan wisata keluarga yang luas banget banyak acara juga bagi yang gak kuat jalan ada shuttle bus nya dan yang paling terkenal disini ya patung garuda wisnu kencana nya itu besar banget sebuah mahakarya deh gak kalah dari patung liberti bangga pokok nya dan yang saya suka juga pementasan di amphiteather nya keren overall kalo jalan kesini gak rugi lah,Positif
gwk merupakan patung tertinggi kedua di dunia selain itu ada juga pertunjukan budaya dan kesenian lokal,Positif
banyak spot bagus untuk foto  foto disini dijamin ga akan nyesel kalau kesini jangan lupa nonton pertunjukan tari kecak seru banget bikin kangen pengen nonton lagi,Positif
salah satu objek wisata yg harus dikunjungi ketika belibur di bali view yang indah cocok untuk memenuhi kebutuhan instagram,Positif
tempatnya mudah di jangkau bersih lagi harga souvenirnya juga relatif terjangkau banyak spot spot untuk berfoto,Positif
tempat yang biasa jadi luar biasa bukit tandus tp bisa disulap jadi tempat yang asik dan keren patung dewa wisnu naik garuda akhirnya selesai juga dikerjakan mantab,Positif
berbagai macam area sepeti plaza wisnukura plazastreat theater ada semua disini dan yang terbaru ya itu gwk statle yang selesai dibangun,Positif
dijangkau dengan mudah dari kuta kira2 30 mnt dengan mobil dari kuta tempatnya bersih harga2 souvenir yg dijual di toko2 relatif tdk mahal disarankan untuk melihat jadwal pertunjukan yg disediakan di gwk supaya tdk terlewat banyak spot foto anda dapat melihat tarian barong tdk perlu membayar lagi dan bisa berfoto dengan para penari,Positif
senang bisa menghadiri undangan peresmian patung gwk yg sdh bertahun2 ditunggu akhirnya sdh rampung haru campur bahagia dan jga bangga sebagai masyarakat bali karna patung gwk adalah salah satu icon dan salah satu patung tembaga terbesar dan tertinggi nomor 3 di dunia 😍😍😍,Positif
sangat bagus dan banyak sejarahnya serta dapat melihat pemandangan yang sangat indah laut serta bukit di didepannya,Positif
patungnya begitu besar pemandangan indahdari atas bisa melihat kutaairport nusa duaada tempat culiner arshop,Positif
tempat wisata yang lumayanpenasaran dengan patung dewa wisnu yang barutempat asyikcuma kalo siang agak panas menyengat karna outdoorlumayan buat ngajak anak anak untuk mengenal kesenian bali,Positif
sudah berapa tahun kami menunggu sempurnanya patung garuda wisnu kencana berdiri namun masih baru kepala wisnunya aja kaau memang terpasang penuh sesuai gambar benar benar menjadi patung terindah dipulau bali sayang jika berkunjung siang hari terik panasnya membakar,Positif
salah satu tempat wisata yang relatif baru dan bisa menjadi ikon di bali dengan adanya patung baru wisnu di atas garuda yang sangat tinggi besar patung ini sudah terlihat saat kita akan mendarat dari pesawat dan saat kita melintasi jalan tol atau saat kita di pantai jimbaran karena letaknya yang di atas bukit dan ukurannya yang tinggi besar tersebutsaat kami ke sana tidak ada pemberitahuan bahwa kita harus naik shuttle bus bila ingin menuju patung baru tersebut mungkin ada pemberitahuan di information centre tapi kita  wisatawan domestik biasanya tidak mencari informasi di information centre seharusnya ada informasi tertulis yang kelihatan jelas terpasang dari tempat tiket ke pintu masuk agak jauh dan jalannya agak mendaki agak menyusahkan bagi anak kecil atau orang tua mungkin bisa ditambah semacam golf cart untuk mengantar mereka yang susah berjalan,Positif
taman budaya garuda wisnu kencana tempat wajib yang dikunjungi bila berkunjung ke bali ada spot baru dan sangat besar disana tapi masih belum dibuka untuk umum dan hanya dipandu oleh pemandu wisata patung yang terbaru ini sudah terlihat dari pesawat ketika mau landing dan setelah melihat langsungternyata besar sekali selain itu di sana juga tetap ada patung yang lama dan jangan lupa untuk menonton pertunjukan tari di sana saran saja bila ingin mengunjungi tempat ini dengan anak kecil sebaiknya pagi hari supaya tidak terlalu panas,Positif
patung garuda wisnu kencana sudah terlihat dari pesawat pada saat mau landing di ngurah rai denpasar bali airportdari airport langsung meluncur ke gwkdari dekat ternyata lebih luar biasa lagi,Positif
gwk garuda wisnu kencana cultural park salah satu tempat wisata budaya yang terkenal di bali lokasinya berada di pecatu  uluwatu di tempat sini dimana kalian bisa melihat patung garuda patung wisnu serta patung terbesar ke 2 di dunia setinggi 121 meter setelah patung spring buddha yang ada di henan china yang memiliki tinggi 153 meter tidak hanya kalian melihat patung saja kalian juga bisa menikmati pertunjukan panggung tari bali tari barong tari kecak dan masih banyak lagi harga tiket masuk 80ribu untuk lokal dan weekdays seninjumat sedangkan weekend sabtuminggu seharga 90rb,Positif
patung ini terlihat sampai tol bali mandara dan sangat menarik untuk dikunjungi meskipun panas semuanya terbayarkan ketika melihat patungpatung secara langsung sayangnya waktu itu masih dalam tahap pembangunan sehingga tidak semua jalan dapat dilalui,Positif
lihat patungnya dr jauh udah amazing banget bayangin aja patung gwk ini adalah patung yang lebih tinggi dari patung liberty bagus buat liburan tiket masuknya rp 80000,Positif
saat saya kesana sudah hampir sore tapi cuaca masih panas sekali saya rasa kurang cocok untuk anak2 karena menuju puncaknya panas dan jauh,Positif
bagus dan besar sekali patung garuda   disana bayar per orang masuk untuk domestik 80 k dan di tambah meal 150 k  kalau saya ambilnya yang 80k termasuk bisa lihat teater dan tarian cuma saya kecewa saja untuk karyawan di sana kurang tanggap saya tanya ini jawabanya itu  dan disana info untuk jadwal teater atau yang lainya untuk penunjuk arah gak ada jadi banyak mutar sana sini,Negatif
luar biasa pembuatan patung garuda wisnu berbahan perunggu ini saya yakin gwk nanti menjadi ikon pariwisata bali,Positif
gwk merupakan tempat yang memang benar benar full of art terdapat schedule pertunjukan tarian di amphitheatre setiap 1 jam sekali dengan durasi 30 menit setiap pertunjukan yang bisa kita nikmati,Positif
suatu saat patung garuda wisnu akan menjadi ikon balitempat ini cocok dipakai berkunjungberliburataupun menggelar acara acara penting,Positif
saat saya ke gwk patung utamanya sudah hampir jadi dari gerbang utama ke area drop off sudah tertata rapi dan indah tidak ada penumpukan antrian kendaraan namun masih ada saja yang berhenti terlalu lama di area drop off seharusnya tidak boleh menjemput di situ karena akan mengganggu pengunjung dan kendaraan yang baru tiba di samping objek utama patung gwk terdapat pentas kesenian yang bisa dinikmati sistem tiket yang digabung menjadi satu tiket untuk seluruh rombongan sangat tidak efektif jika sebagian rombongan akan menikmati pentas kesenian dan sebagian lagi akan langsung ke area patung sangat tidak mengenakkan sehingga rombongan harus selalu bersamasama menyaksikan pentas terlebih dahulu baru kemudian menuju area patung lebih baik masingmasing pengunjung memegang tiket sendirisendiri sehingga bisa menikmati objek sesuai minatnya,Positif
di gwk yang terletak di area uluwatu akan ada patung berukuran besar tentu merupakan karya seni yang luar biasa dan tidak akan anda temui di tempat lain ya silahkan luangkan waktu dan siap berkunjung ke sini ya cuaca terik dan juga sinar mentari yang cukup terik akan menyambut anda disana namun bukan halangan bukan  selamat berlibur ya ,Positif
saya sangatlah senang berada disinilabirin batu putih yabg tinggi dan patung yang negah sangat direkomendasi anda untuk datang kesini,Positif
seneng banget akhirnya hampir jadi tempatnya luas seru buat acara gathering kalo sudah jdi bakal ke sini lagi,Positif
tempat yang indah untuk dikunjungi tidak lengkap kalau kita tidak melihat patung raksasa itu pemandangannya indah dan sejuk,Positif
