comment,label_prediksi
pertama kalinya saya ke pura uluwatu sedikit cerita tentang perjalanan kalau kalian stay daerah kutaseminyaklegian kurang lebih perjalanan 1 jam dengan menggunakan motor dan kalau kalian akan menonton tari kecak usahakan sudah booked ticket terlebih dahulu kebetulan waktu itu saya booked melalui traveloka karena kalau ots bisa jadi gak kebagian ticket tari kecak di mulai pukul 6 pm dan lokasinya berada di dalam pura uluwatu jadi kalian harus beli ticket terlebih dahulu keseluruhan sangat menikmati pertunjukkan tari kecak and fire dance,Positif
lokasi strategis tidak terlalu jauh dari pantai kuta spot untuk foto unik antik keren banyak kera yg cukup nakal😂,Positif
ya memang benar speechless saya tidak bisa berkatakata lagi saat pertama kali datang kesini tempatnya sungguh eksotis pura yang terletak di atas tebing yang tinggi birunya laut damainya senja dan suasana yang damai bisa saya dapat di sini saya pasti akan kesini lagi nanti,Positif
pemandangan yang sangat bagus dimana langsung menhadap samudra hindra bagi yang membawa anak kecil harap dijaga baik baik karena tempat ini memiliki tebing yang sangat curam bila ke bali saya akan ke sini lagi,Positif
area pura dengan pemandangan yang luar biasa indah dari atas bukit perlu diperhatikan karena ada monyetmonyet liar di area pura sehingga anda perlu waspada dengan barangbarang yang dibawa di sore hari ada pertunjukan kecak fire dance jika ingin menonton harus standby di sekitar area loket sebelum jam 5 karena loket dibuka jam 5 sore dan yang antri sudah banyak sekali pertunjukkannya bagus anda bisa menonton tari kecak sambil menikmati sunset di uluwatu,Positif
tepatnya saya berkunjung ke uluwatu pada maret 2018 tempat nyaman dan enak untuk jalan jalan karena teduh dan representatif untuk santai bagi yang ingin menonton tari kecak  perhatikan jadualnya jangan sampai telat serta pastikan dapat tiket karena ternyata saat sore itu pada jam pertunjukan terakhir sekitar jam 5 sore penuh banget bawa kamera yang mumpuni agar dapat gambar yang menarik,Positif
pada agustus 2018 saya sempat berkunjung ke pure luhur uluwatu dengan suami ini adalah kali kedua kunjungan saya ke tempat itu yang kedua terasa berbeda karena berkunjung bersama suami benerbener tempat yang romantis untuk honeymoon pemandangannya bagus lautnya cantik sunset nya keren kami juga sempat menonton pertunjukan tari kecak terbaik di dunia di pure luhur uluwatu,Positif
pengunjung sangat antusias terutama turis dari korea dan cina banyak saya jumpai semoga keindahannya terjaga,Positif
tempat ini cocok banget untuk ngelihat sunset selain sunsetnya yang bikin menarik pura dan patungnya juga menambah daya tarik tempat ini monyetmonyet juga suka berkeliaran di tempat ini,Positif
ini pengalaman pertama saya ke bali dan hari pertama saya langsung berkunjung ke pura uluwatu untuk melihat pertunjukan tari kecak saya harus berebutan untuk bisa mendapatkan tiket masuk yang harganya rp100000 tapi sangat sepadan dengan pertunjukannyaanda sebaiknya sudah ada di lokasi sebelum pukul 1630 jika anda mau membeli tiketnyatari kecak yang menampilkan jalan cerita ramayana ini merupakan gabungan suasana sakral dan komedi yang menghibur sayang sekali jika datang ke pura uluwatu tapi tidak menyaksikan pertunjukan tari kecak inibtw hatihati dengan monyet di pura mereka sangat lincah mengambil barang wisatawan jika anda lengah maka kacamata atau hp anda bisa berpindah tangan anda harus punya makanan untuk anda barter dengan barang anda sebaiknya anda membawa 2 telur rebus dan bungkus dalam 2 plastik berbeda lemparkan ke monyetnya supaya tangan monyetnya penuh sehingga dia melepaskan barang anda,Positif
pura uluwatu memiliki view yang menakjubkan menjadi wisata wajib saat ke bali pura ini bisa di akses dengan mudah harga tiket masuk terjangkau parkir yg luas dan sunset yang memukau dan kalian pun bisa menikmati sunset disini sambil menonton pertunjukan tari kecak dengan biaya rp100000 pertunjukan ini dimulai pukul 1700  1800 wita persiapkan sunblock payung kacamata dan topi agar tidak kepanasan saat menunggu pertunjukan di mulai hati hati saat malam tiba atau pertunjukan selesai karena pura tidak dilengkapi dengan penerangan dan jaga barang bawaan karena banyak monyet berkeliarannb  tiket pertunjukan tari kecak bisa dibeli di ecommerce saat itu saya beli di shopee mendapatkan diskon pembelian super cepat dan mudah,Positif
pura uluwatu berada di ujung selatan pulau bali pura ini juga wajib di kunjungi wisatawan karena pura ini sangat terkenal di tempat ini wisatawan dapat melihat matahari terbenam dari atas karang juga ada pertunjukan kecak dance di saat matahari terbenam,Positif
ketika saya berkunjung ke uluwatu saya sangat mempesona melihat pemandangan yang indah di sekitar pura luhur uluwatu serta tarian kecak yang sangat unik dan menghibur saya akan kesini lagi suatu waktu nanti,Positif
datang kesini menjelang petang sangat rame dan tidak kebaguan tiket untuk menonton hari kecak nya banyak spot untuk melihat sunset namun sepertinya tidak ada cafe atau restaurant yang langsung mendapat spot untuk ini hatihati dengan monyet barang bawaan apapun jika lengah akan diambil termasuk kacamata dan topi,Positif
uluwatu destination paling menarik dengan keindahan tebing dan bawahnya laut menjadikan pemandangan yang sangat menakjubkan  pura disini termasuk pura tertua  kramat dan masih banyak ditemukan monyet dikawasan ini htm untum kesini masih tergolong relatif murah untuk turis lokalsalam ptn  pasukan traveling nusantara ,Positif
nonton tari kecak bagus menarik campur komedi penonton penuh dan sangat sabar menanti pertunjukan,Positif
tempatnya lumayan jauh dari keramaian balitetapi semua terbayar dengan indahnya pemandangan laut ditepi tebingbanyak monyet yang berkeliaran tapi banyak pawang jg yang berjagakemarin kesana hp saya diambil tetapi langsung diurus sama pawangnya,Positif
salah satu tempat tersembunyi untuk menikmati sunset di bali selatan uluwatu tempat ini benarbenar sepi dan bersih cocok untuk me time dengan view sunset,Positif
tempat yang sakral dan wajib dikunjungisaat yang tepat untuk berkunjung kesini lebih baik sore menjelang sunset tempat ini juga menyajikan tarian kecak seperti di ubudmenikmati kecak sambil menikmati sunset sangat membuat ini berbeda dari tempat lain,Positif
waktu terbaik untuk mengunjungi tempat ini adalah menjelang sunset di sini anda juga menikmati sajian tari kecak sambil menikmati sunset,Positif
lokasinya agak jauh jadi mungkin harus rental kendaraan dari denpasar tapi pemandangannnya bagus banget cuma agak waswas dengan banyaknya monyet berkeliaran kata pemandunya sih monyetnya paling sering ngambil kacamata dan topi jadi harus hatihati monyet di lokasi ini lebih nakal dibanding tempat lain untungnya tidak menggangu sayatapi klo pemadangan alamnya tiada bandingannya lah,Positif
saya inap di legian ke pura ini naik mobil pakai google maps  tempatnyaa cakep bgt liat tari kecak sambil menikmati sunset  disarankan sampai sana jam 5 sore dan bawa topi atau selendang karena panass coyy dan bawa minum karena tempat jual minuman lumayan jauh kalau kita udah tiba di stage tari kecaknya  hehehe but the vies is amazing,Positif
pura nya kelihatan dari jauh tp ga bisa masuk area pura hanya untuk yg mau upacara tiket masuk berbayar sekitar 35k tersedia wifi gratis dan pengunjung wajib memakai kain dari petugas di pintu masuk,Positif
saya berkunjung saat sore hari meşihat matahari terbenam dan pentas yang ada di pura uluwatu saya menikmati suasananya tetapi monyet liar disekitar uluwatu membuat saya terganggu dan sedikitnya pengawas di lokasi yang membuat para wisatawan merasa cemas dan takut jika monyet tersebut menyerang mereka bahkan barang pribadi wisatawan banyak yang diambil oleh monyetmonyet tersebut seperti kacamata dan handphone,Positif
nice sangat cantik pemandangan uluwatu saya suka sangat pemandangan yang bertebing dan saya nak balik lagi,Positif
amazing pemandangan nya sangat2 indah dan unik lokasi pura berada di atas tebing batu karang maka pura ini di beri nama uluwatu yang dalam bahasa sanskerta berarti puncak batu karang kita akan melihat juga luasnya hamparan samudra india dengan ombak yang menghantam kaki tebing selain itu kita juga dapat menikmati indahnya pemandangan matahari terbenam sunset yg sangat indah selain itu kita juga dapat menyaksikan pertunjukan tari tradisional bali yaitu tari kecak bali tari kecak uluwatu dimainkan oleh 50 – 100 orang penari penari kecak akan duduk melingkar dan memakai kain sarung berwarna hitam putihpara penari kecak sebagian besar adalah lakilaki dan lakon yang diceritakan biasanya cerita ramayana ciri khas tari kecak adalah suara cakcak cak yang diucapkan oleh penari lakilaki yang saling bersahutsahutan waktu pertunjukan tari kecak uluwatu di lakukan di sore hari menjelang sunset tepatnya dipentaskan pada pukul 1810 – 1900 waktu bali,Positif
tempat yg recomended utk dikunjungi pemandangan indah pura di atas tebing pinggir laut lebih tepat kesana disaat sunsetsunrisejika datang di siang hari matahari nya sangat terik sehingga kurang menikmati suasana krn sangat panasbanyak monyet disana tapi menurut saya tidak mengganggu asal berhati2 saja terhadap barang2 yg dibawa saat di dekat merekatiket masuk utk wni 15 ribu sdh termasuk sewa kain sarung,Positif
tempat yg indah untuk menikmati sunset  pas banget buat para wisatawan yang lagi liburan dan setiap jam 1800 disana ada tarian kecak,Positif
menapaki kaki di area pura luhur uluwatu memberikan sensasi kedamaian dan rasa antusias yang tinggi pura luhur uluwatu terletak di atas tebing dengan panorama sunset dan samudera hindia yang megah waktu yang baik berkunjung ke pura uluwatu adalah sekitar pukul 1700 wita saat hari cerah karena anda akan berkesempatan menonton tari kecak dengan latar belakang sunset dan samudera hindia direkomendasikan untuk membeli tiket menonton tari kecak segera setelah sampai be careful with the monkeys biasanya menjelang sore monyetmonyet akan keluar dari hutan tapi tidak perlu khawatir ada pawang yang akan siap menjaga para wisatawan,Positif
lokasinya bagus untuk melihat matahari terbenam dari pinggir tebing berlatar deburan ombak namun harus berhatihati terhadap monyet yang ada di sana baik yang ada di area parkiran maupun di dalam area purataman mereka tidak segansegan untuk mengambil bahkan membanting hp atau barang lain milik anda saat itu saya sempat melihat ada hp yang diambil semakin kita panggil monyetnya malah dibanting karena sang monyet penasaran sebenarnya ada pawang yang bertugas namun saat itu pawangnya tidak sedang berada di dekat area tersebut,Positif
tempat yang sangat recommended untuk berfoto  foto ria cocok banget untuk keluarga dan juga pasangan dianjurkan membawa kain atau payung karena ditempat ini sangat panas,Positif
untuk harga tiket nonton tari kecak 100rb worth it bgt disuguhi pemandangan sunset yg super indah bener2 enjoy nonton pertunjukan tari kecak dengan dibumbui guyonan dari para penari sambil berinteraksi dengan penonton ke bali rasanya gak akan lengkap kalo gak nonton tari kecak disini,Positif
pemandangannya bagus tapi harus hati2 sama monyet disana dan jangan berkunjung tengah hari sangat panas,Positif
pura ini dibangun diatas tebing terjal pandangan yang sangat indah di kawasan pura ini banyak monyet yang siap merampok topi ponsel dan kaca mata anda hatihatilah dengan mereka,Positif
di bali apa sih yang gak jauh dari pura salah satu pura yang terkenal di bali karena berada di atas bukit dengan view lautnya bikin pura ini sayang banget kalau gak dikunjungi dan yang paling banyak ditunggu oleh wisatawan apalagi kalau bukan pementasa tari kecaknya dengan harga tiket 100rb kita sudah menikmati  tari kecak penuh cerita kalau kesini harus sore karena tari kecaknya mulainya jam 1800wib pas banget karena kita bisa sekalian melihat sunset tempat wajib yang harus dikunjungi kalau ke bali,Positif
seorang teman seperjalananku seorang wanita rusia bilang dia tak akan datang ke uluwatu karena dia suka pantai tenang dan indah sementara uluwatu terlalu ramai dan relatif jauh dari akomodasinya di ubud aku lantas bilang kamu tak boleh ngaku sudah pernah datang ke bali tapi belum pernah mengunjungi uluwatu akhirnya belakangan dia berubah pikiran dan kami pun bersamasama ke uluwatu memang agak jauh tapi setelah tiba di uluwatu dia bilang uluwatu adalah tempat di bali yang paling ia sukai walau waktu itu sunset tak sempurna karena tertutup awan tapi pemandangan tebing pura dan laut sungguh menakjubkan belum lagi godaan monyet yang sangat menghibur mereka mereka menunggu pengunjung lengah dan mencuri barang milik pengujung seperti kacamata topi dan sebagainya aku sendiri sempat kehilangan sandal tapi seorang ibu baik hati mengambil kembali sandal tersebut tentunya dengan memberi sedikit sogokan makanan ke si monyet jika datang ke uluwatu jangan malas menjelajah ikuti jalan setapak bisa lihat hutan dan sisi lain dari uluwatu lalu jika punya waktu lumayan banyak sempatkan diri lihat pertunjukan tari kecak tapi pertunjukan tak gratis jika mau gratis lihat sunset saja ,Positif
tempat wisata ini adalah salah satu tempat yang sangat menarik untuk dikunjungi di pulau bali selain pemandangan yang indah adat untuk masuk di pura luhur uluwatu masih terjaga yaitu dengan menggunakan kain berwarna ungu sebelum masuk dalam purasebelum naik ke atas untuk melihat pemandangan yang indah pengunjung akan melewati jalan yang dipenuhi dengan pepohonan yang sangat rindangdan pengunjung juga harus berhatihati karena disekeliling jalan terdapat banyak monyet yang berkeliaran  ,Positif
tempat indah sekali tapi hatihati kami nonton seekor monyet ambil hp dari anak sekolahan pendanaan indah dari jurang,Positif
tempat yang indah sekali pura di atas tebing pertunjukan tari kecak dengan pemandangan sunset yang indah salah satu tempat terbaik dari alam pulau bali,Positif
untuk masuk ke pura luhur uluwatu harus membeli tiket masuk dan menggunakan kain yang sudah disiapkan oleh penjaga,Positif
pemandangan spektakuler tepat di atas tebing  hari yang indah dapat berkunjung kesini suatu saat nanti aku akan kembali lagi,Positif
jika sedang mengunjungi bagian selatan pulau bali maka tempat ini bisa anda masukkan ke salah satu pemberhentian dalam itinerary wisata anda pura yang konon katanya sudah ada sejak abad ke 11 ini berada di atas tebing dengan ketinggian hampir 100 m dari permukaan laut di sekeliling pura kita bisa melihat indahnya lautan biru dengan deburan ombak yang memecah karang yang terlihat mengagumkan apalagi ketika saat senja datang kita dapat melihat indahnya matahari terbenam yang sangat memukau jangan lewatkan pertunjukkan tari kecak yang biasanya digelar saat sore hari di sebuah mini theater di pinggir tebing pengunjung yang memasuki area pura di haruskan memakai sebuah kain yang disediakan di pintu masuk perhatikan barang bawaan anda karena  anda akan menemukan banyak sekali kera di sepanjang jalan menuju pura,Positif
keasrian taman dan pepohonan ditambah dengan ratusan monyet yang seperti hidup di habitat aslinya yang usil dan suka mengganggu pengunjung namun tetap aman karena pengawasan dari petugas yang cukup baik bukit dan pura yang sungguh luar biasamenikmati sunset yang indah dan menonton budaya tari kecak dengan penampilan yang sangat menarikberhatihatilah dalam membawa barang bawaan monyetnya sangat usilmengesankan,Positif
kami kesini jam 1630 sore supaya dapat antrian beli tiket benar saja di loket tiket masuk pura rp20000orang sudah antri apalagi di counter untuk tiket lihat kecak dance rp100000orang sayang antriannya kurang tertib kebanyakan yg antri adalah driver2 travel atau car rental rombongan kami juga begitu minta driver yg antri dia pasti tau celahnya yes tiket menontong tari langsung kami dapat dalam waktu setengah jam masih ada waktu satu jam keliling pura tapi gak banyak karena kami langsung menuju venue yaitu mini ampitheater ketika kami masuk jam 515 kami sudah tidak kebagian duduk paling depan malah dapat duduk paling atas luar biasa antusiasme penonton duduk pun diatur berhimpitan bahkan ada yg duduk di pelataran panggung wah kasihan saya melihat orang bule karena harus duduk sekitar 15 jam dengan sempit dan menekuk kaki begitu bagi kebanyakan orang asia itu tidak apaapa tapi bayangkan bagi orang bule yg tidak pernah dilatik duduk menekuk kaki kebanyakan yg pulang sebelum show habis ya itu orang bule sedangkan orang asia seperti india dan jepang sangat setia sampai show habis dan mau antri untuk foto dengan dancernya bagi orang india show ini sangat dekan dengan budaya hindu kan jadinya mereka menganggap ini sebagai tari religius shownya sendiri berlangsung kurang lebih satu jam dimulai pada waktu matahari terbenam wah melihat nuansa sunset dan api yg dinyalakan petugas serta arakan dari dupa yg dibawa pandita pemuka agama menambah suasanan magis yg menghipnotis saya sendiri terpana dengan suasana magis yang ditunjukkan karena saya tahu bali seperti apa dalam hal religiusitasnya magis adalah bagian yg kuat daripadanya ditambah kecantikan busana dan tubuh proporsional penari wanita bali serta bapakbapak yg luar biasa kuatnya menyerukan cakcakcak selama satu jam dengan bagi suara mirip paduan suara itu eksotis sekali alur ceritanya sih saya rasa semua sudah hafal apalagi bagi orang indonesia yang terpapar cerita mahabrata sejak kecil ditambah sinetron mahabrata di tv yg sampai 3 tahun juga belum kelarhe he luar biasa adegan puncak adalah pertunjukkan api itu luar biasa saya pikir yg duduk di pelataran pasti sedikit terkena percik api tapi tidak ada yg mengeluh atau takut atau menutupi dirinya dari pijar2 api tadi saya percaya itu lah magis yang menghipnotis tadi rasa takut diganti takjub karena keindahannya at the end sebagian besar terpesona apalagi turis dari jepang saya lihat mereka merespon antusias sekali kita tahu lah gaya lebay orang jepang mereka minta berfoto meniru gaya cak cak bahkan ada yg tertawatawa lepas histeria saya hanya tersenyum saja saya tahu di jepang mereka tidak bisa berekspresi seperti itu kalau bukan sedang ada festival oh ya jangan lupakan pemandangan laut yang indah sambil melihat lampulampu di lautan di seberang panggung kalau bulan purnama pasti indah banget,Positif
sdh 2 kali kesini dan tetap menarik dan menyenangkan kesini walaupun agak kecewa sedikit karena kehabisan tiket nonton tari kecak tp terbayarkan dgn keindahan alamnya,Negatif
melihat laut  dari atas tebing dengan pepohonan yang hijau dan ombak yang berlarian serasa memanjakan mata saya  seketika rasa penat sumpek capek karena aktivitas rutin setiap hari langsung hilang dan membuat refresh pikiran saya pemandangan luar biasa indah ini membuat saya terlarut dan melupakan orangorang disamping saya walaupun saat itu kondisi nya cukup ramai banyak wisatawan berkunjung tapi saya tetap bisa menikmatinya,Positif
pura ini sangat bagus sekali keren banget walopun ke sini pas siang dan panassss banget ada bayar tiket masuk dewasa idr 20k anak kecil idr 10k staffnya ramah dan sangat helpful di pura ini monyetnya terkenal iseng banget suka ambil kacamata barang2 d kantong plastik hahaha tapi nanti tinggal kasih tau staffnya buat minta toling diambilin ,Positif
pura luhur uluwatu merupakan tempat yang paling ingin saya kunjungi kalau ke bali pemandangannya terlalu indah untuk dilewatkan cantik eksotis dan sangat menakjubkan melihat tebing tebing yang tinggi salah satu spot terbaik untuk melihat sunset sebelum pertunjukan tari kecaktapi harus hatihati jika ke tempat ini karena banyak monyet berkeliaran dan suka mengambil barang para wisatawan,Positif
pemandangannya indah banget apalagi ketika sunset dan biasanya sih ramaii sekali jadi mesti pintar pintar cari spot foto untuk melihat tari kecaknya ada biaya tambahan lagi tapi patut dicoba,Positif
spot sun set yg sangat bagus saya kita tdk kebagian tiket pagelaran tari becak dengan latar belakang sun set nyamy be next trip,Positif
datanglah pada sore hari menjelang maatahari terbenam karena disini adalah salah satu spot terbaik untuk melihat matahari terbenam,Positif
ini tempat yg wajib buat di datengin kalo ke bali walaupun harus hati2 karna banyak monyet yg jail tp semua terbayarkan sama pemandangan air lautnya dgn ombak kenceng menghantam tebing,Positif
baru 3 kali ke bali dan baru ini bisa mampir ke pura iningga nyesal kesini pemandangan dari tebing pantai yang indah bisa menyaksikan umat hindu beribadah disininext time mau kesini lagi ,Positif
top driver always the bestmari para clients kami supaya tidak pernah melupakan bali satu satunya pulau dewata dan ingat saya putu wynhappy bagiadi facebookbanyak yang belum terjelajah dipelosok keunikan pulau dewata dan ingat selalalu 5 star di setaiap ulasan anda,Positif
parkiran luas namun saat peak akan tetap penuhpura  pemandangan tebing yg menakjubkan serta indahpertunjukan tari kecak dimulai jam 18  tiket dijual 100 k dimulai pd jam 17pertunjukan seru dg para penari yg berinteraksi aktif dg penonton terutama hanoman  para raksasanyasebaiknya menonton di paling atas dan menghadap ke tebing krn pemandangannya bagus serta bisa berdiri agar tdk terhalang penonton lainnya yg duduk didepan kitanamun pengunjung benar2x dimasukan maksimal oleh manajemennya hingga persis di belakang punggung penari kecaknyasangat disayangkan utk pertunjukan yg bagus kualitas kenyamanan penonton tdk diperhatikan,Positif
melihat keindahan pura uluwatu dengan background samudera hindia benar2 menakjubkan atas ciptaan tuhan luar biasa akan keindahan,Positif
pura yang sangat indah berada di pinggir tebing kita bisa memandang lautan lepas anda harus waspada dengan barang bawaan anda kacamata kamera tas dll karena banyak monyet berkeliaran di dalam area,Positif
pura luhur uluwatu adalah pura yang indah dan bersih dan pemandangannya indah dilihat dari atas tebing,Positif
pura ulu watu adalah salah satu tempat yang sangat menarik dan mengesankan  disana kit bisa melihat pantai di atas tebing pemandangannya sangat indah  sejukdan bagus dan juga ada pura disana yang terletak di atas pantai yang begitu indah,Positif
pura luhur uluwatu memiliki view yang mengagumkan yaitu laut lepas ke arah samudra hindia benar benar pemandangan yang indah dari atas tebing pura luhur uluwatu saya sarankan pakai topi kalau datang siang hari karena cuacanya sangat terik  panas menyengat akan tetapi harus diingat kalau di dalam sini banyak monyet monyet jahil sehingga barang bawaan seperti topi kacamata hitam  hp harus dijaga hati hati di sini juga ada penampilan tari tarian menjelang sunset harga tiket sekitar 100rb untuk menonton pertunjukan tari nya,Positif
tempatnya bersih sangat suci tapi sayangnya banyak wistawan yang kurang sadar mereka berbicara terlalu keras dan membuang sampah sembarangan pemandangan bagus sekali nyaman sekali suasananya,Positif
tempat yang menarik anda akan di suguhi indahnya sunset di waktu sore hari paparan laut diatas tebing tari kecak tarian khas bali kental akan budaya balidi sekitar pura juga banyak monyet liar berkeliaranmenjadikan suasana terlihat menyatu dengan alam,Positif
