comment,label_prediksi
"saya berkunjung ke bali pada tanggal 18 feb 2020, ternyata esok harinya bertepatan dengan salah satu hari raya umat hindu dharma yaitu galungan. jika anda berkunjung pada waktu2 tsb maka anda akan dapat menikmati keindahan upacara keagamaan masy bali, dimana mereka berjalan beriringan menggunakan pakaian adat dan membawa beraneka macam banten (sesaji). mereka beramai2 menuju ke pura untuk sembahyang. kemudian selang satu hari setelah hari raya galungan, sy berkesempatan melihat upacara keagamaan lainnya dipantai kuta. upacara yg sy saksikan berlangsung dr sore hari sekitar pukul 15.00 waktu setempat,sy menyaksikan pawai masy desa setempat yg berjalan berbondong2 sambil membawa aneka banten, diiringi dengan alunan musik, kemudian mereka berjalan menuju pantai dan mengawali semua rangkaian upacara keagamaan hingga selesai ditepi pantai kuta tsb. upacara berlangsung khidmat hingga selesai menjelang terbenamnya matahari.",Positif
tempat yang wajib dikunjungi saat di bali. terutama saat malam hari suasana pantainya sangat enak. pantainya sangat ramai,Positif
"pantai kuta tetap ramai dikunjungi wisatawan, ada yg surfing, main air atau pasir di pantai, berjemur. anak-anak sangat senang main air di kuta",Positif
"pantai yang ramai, buat nongkrong dan nunggu sanset senja, banyak yang juwalan dari souvenir sampe bir, ada les surfing dadakan juga, tapi sayang, pabtainya kotor banget",Netral
"pantai kuta,pantai yang sangat terkenal di bali bahkan sampai kemancanegara.saya pergi kepantai kuta selalu melihat banyak wisatawan asing berada disana dan melakukan berbagai kegiatan.ada yang bermain survive karena ombak pantai kuta pas banget untuk ber-survive.ada yang cuma berjemur karena teriknya matahari bersahabat buat membentangkan diri disana.dan yang paling saya nikmati adalah sunsetnya di sore hari,terimakasi pantai kuta, sudah memberikan kepuasan batin kepada saya.",Positif
"pantai kuta sangat indah dgn fenomenal alamnya (pantai yg panjang, pasir putih yg luas, ombak yg selalu berderu dan sunset yg indah) sayangnya tdk ditunjang dengan sarana prasarana yg lebih serius harusnya ada tempat duduk permanen yg bagus dan kios jualan yg tertata rapih.juga kebersihan sampah sampah harus sgr diangkat. jgn bertumpuk. krn pantai kuta salah satu tujuan utama turis kalau ke bali. demikian ulasan saya. mudah2han tahun ini kalau saya ke bali lagi pantai kuta tampil lebih baik...",Negatif
pantai kuta yang terkenal turis dari berbagai negara tidak seperti yang saya pikirkan bersih dan tertata. pantai ini kotor dan tidak tertata dengan baik,Negatif
"pantai kuta merupakan pantai yg sudah sangat terkenal dibanyak negara, pantai ini merupakan daya tarik utama para wisatawan baik domestik maupun macanegara,  tidak lengkap apabila ke bali tidak mengunjungi pantai ini, pantai dengan pasir putih yg bersih, dan ombak yg cocok untuk bermain selancar.selain berjemur dan berselancar pada siang hari, yg paling banyak di nanti adalah sunset moment, dimana banyak wisatawan baik domestik maupun mancanegara yg mendokumentasikan moment tersebut.jangan khawatir kelaparan dan kehausan di pantai ini,  karena banyak pedagang yg berjualan disini, selain pedagang makanan dan minuman ada pula pedagang cendera mata, tukang tatto temporari, kepang rambut yg menawarkan dagangannya.yg barus di bawa :1. kacamata hitam2. sunblock",Positif
"pantainya keren dan rasanya ingin sekali kembali ke pantai tersebut , masih banyak kenangan di tempat itu",Positif
"pagi pagi emang enak ke pantai sini , bersih terus spot photo nya bagus banget, gak nysel deh kalau kesini .",Positif
salah satu icon bali yang popular . pantai sangat bersih salut dengan team pengurus pantai kuta 👍👍#noplastic,Positif
"sy keluarga muslim, menjelang sore main d pantai kuta, bali. krn ada yg menawarna sewa payung + kursi kita berencana ddk santai dsna. dtg lah seorang bpk bertanya ""mau ddk ddk?"" ""iya pk, brp?"" ""ini 3 kursi,1 meja,dan 1 payung, sampai dgn jam 5.15 sore biarlah sama mba 200rb"" hahhaaha.. baru tau cara ngitung nya hufftttt... salam",Positif
"ke bali tanpa kesini seperti ada yg kurang.keramaian pedagang bir di pantai bikin kangen suasana nya,lokasi pas buat liat sunset dibali",Positif
"pantai kuta,tujuan utama turis dari mancanegara,dekat bandara internasional,akses dan petunjuk arah mudah dibaca",Positif
"gak kalah indah sama pantai pantai lain untuk nikmatin sunset. ahhh .. kutaa, begitu nyaman dengan segala aktifitas di sekelilingnya. 💞",Positif
"pantai dengan nuansa pemandangan yang hidup. juga dibarengi dengan antusiasme wisatawan mancanegara yang ikut memeriahkan pemandangan yang ada. tetapi sangat disayangkan, tumpukan sampah yang begitu tinggi terdapat di samping gerbang pintu masuk,yang mengakibatkan aroma-aroma yang tidak sedap terhirup disini. tolong jagalah kebersihan lingkungan, lingkungan bersih ciri keindahan.",Positif
"03 november 2019 hari pertama kami tiba di bali langsung mengunjungi pantai kuta, karena datang di siang hari jadi tidak lama disana hanya menunggu anak bermain pasir sebentar. tidak berubah pantai kuta selalu ramai pengunjung tapi masih dalam kategori nyaman untung di datangi.",Positif
pantai yang sangat indah dan pemandangan yang sangat indah penduduk yanvg sangat ramah - banyam yanv bisa kita lakukan seperti pijat dan bersantai menikmati makanan di warung pinggir pantai,Positif
"yang menyenangkan saat ke kuta adalah bisa menikmati senjanya. kalau beruntung, kita bisa dspatkan golden sunset. banyaj yang menanti senja di kuta ini. salah satu things- to- do wajib yaa kalau ke bali.",Positif
"sangat menikmati suasana indahnya ,,bersama teman2 anak pantai,,sangat bagus sunset nya....dan semua tersedia surfing lesson,dan mini bar dgn harga sangat terjangkau utk berlatih surfing,,,,anak pantai yg sangat ramah akan mewarnai hari2 anda selama berada di sana..semua sangat indah",Positif
"senang dengan jajanan dipinggir pantai, umpnya nasi kuning, sesuai budget.sayang banyak sampah dibulan december januari. semoga december akan datang tidak banyak sampah lagi.",Positif
"kurang lengkap berlibur ke bali tanpa mampir ke pantai kuta, seolah sudah menjadi kewajiban bagi para pelancong yang hendak pergi ke pulau dewata. meskipun pantai ini selalu ramai, akan tetapi panorama sunset yang disuguhkan oleh alam sangat indah dan sangat disayangkan untuk dilewatkan.",Positif
wisatawan yang berlibur kebali jiika tidak pernah mengunjungi pantai ini ada yang bilang belum ke bali heeehe karena pantai ini salah satu ikon bali juga.,Positif
"pantai pandawa salah satu tempat rehat yang baik, banyak photo spot yang instagramable, sedikit tenang dibanding pantai kuta, bisa sewa kano dll",Positif
"kategori keindahan pantai, tempat ini sudah tak seindah dulu lagi.banyak pantai yang lebih indah. namun dari sisi daya tarik, inilah pantai yang memiliki daya tarik tinggi dan sangat populer. menurut saya sudah tradisi setiap orang ke bali harus ke tempat ini. mungkin sekedar melihat wisatawan yang lain, pijat, minum, mandi dan beristirahat.",Positif
"pantai yang selalu dirindukan..pantai yg ga tergantikan indahnya..selalu ramai, selalu ber ombak, selalu bikin melow",Positif
"gak lengkap aja gitu rasanya klo ke bali gak mampir ke pantai satu ini. pantai ini mudah terjangkau (parkiran motor pun luas, ada juga kantong2 parkir untuk roda 4), pilihan makan ya banyak, bisa maen aer tanpa banyak karang. dan penjual lokalnya msh banyak yg baik gak main nembak harga. kmrn sempat mau pesen es kelapa muda, penjualnya bilang d dpn hanya nya 60rb gpp? smg kearifan lokal di pantai kuta selalu terjaga...",Positif
salah satu pantai yang indah di pulau bali dan banyak dikunjungi para turis baik domestik maupun mancanegara. ombak yang tidak terlalu besar yg cocok bagi yang ingin belajar surfing. disini juga bisa menyaksikan matahari terbenam yang begitu indah. sungguh indah ciptaan tuhan,Positif
"tempat yang asik untuk menghabiskan waktu & melihat matahari tenggelam. pantai yang selalu ramai. banyak yg berenang, surfing atau duduk santai sambil melihat pemandangan. tempat wajib jika ke bali.",Positif
setiap pagi setelah bangun tidur pasti selalu main dipantai kuta karena memang hotel menginap tidak jauh dan hanya butuh 5 menit untuk jalan. pantainya bersih dan indah.,Positif
"terakhir ke pantai kuta beberapa tahun silam.pekan lalu berkesempatan berkunjung kembali, dan mencoba berlari di sisir pantai.sekarang sudah tersedia running track dari pantai patrajasa hingga pantai kuta nya, membuat nyaman untuk yang suka lari.",Positif
"tempat melepas penat, liat matahari terbenam, bermain dengan ombak dan gratis lagi. seruuuuu..love u bali",Positif
"tempatnya memang mantap terutama buat yg suka surfing, sangat ramai. kekurangannya makanannya mahal2..hehehe",Positif
pantai yang menjadi salah satu ikon pulau bali. pantai indah yang selalu ramai pengunjung dari pagi sampai sore. pantai kuta juga sangat cocok untuk anda yang mau belajar selancar atau sekadar untuk menikmati lautnya.,Positif
"pantai kuta dengan magisnya tersendiri. betapapun kurang terawatnya pasir pantai kuta, pantai ini tetap punya daya tarik tersendiri. penjaja bir di sepanjang pantai dengan bangku dan meja selalu punya tempat tersendiri.",Positif
pasti banyak org yg udah mengenal pantai kuta.. kebetulan hotel kami menginap pas depan pantai kuta.. jd kami bisa puas bermain di pantai kuta..utk sewa kursi dan beli minum relatif murah.m drpd di dreamland.. sewa kursi di kuta cuman 50rb.. tp kl beli minum bs duduk gratis disana.. ada ibu2 yg menawarkan jasa kepang rambut.. anak saya senang sekali.. dan harga nya juga ga terlalu mahal 100rb per org.. pokok nya ga bosen2 tiap hari ke pantai kuta.. waktu yg tepat buat main di pantai kuta adalah sore hari. sambil menunggu sunset.. jd sekalian bs foto2 ..,Positif
"tempat wisata pantai kuta yang sudah terkenal di seluruh dunia , tempat wisata pantai kuta yang memiliki pantai yg bagus untuk bermain serving dan melihat matahari terbenam.",Positif
anda dapat memasuki pantai ini lewat supermarket... masuk free.banyak aktivitas turis asing maupun lokal disini.garis pantai lumayan panjang.........selamat menikmati.,Positif
"menikmati sunset di pantai kuta, dengan beragam manusia yang menantinya. warna merah lembayung menutup sore.",Positif
"tempat wajib dikunjungi di bali... pantai kuta menawarkan pemandangan matahari terbenam sambil bermain ombak ombak kecil di pantai...  area shopping kaki 5 sampai bintang 5 juga tersedia disana. hotel, cafe, resto berdiri berjejer disana. sebuah kota kecil yang seakan tidak pernah mati...",Positif
sangat bagus selalu ada banyak pengunjung juda ada penyediaaan tempat untuk berteduh sangat bagus cuma masih banyak orang yang membuang sampah sembarang,Negatif
"kalau ke bali belum ke kuta serasa belum ke bali, dekat area shopping area, pagi2 jalan2 disana sangat disarankan sembari menyaksikan pelatihan surfing dan pelatihan pertolongan pantai . bermain ombak cukup kencang dengan pasir yang halus dibanding tempat lainnya .",Positif
"pantai kuta bali tempat santai untuk melihat matahari terbenam, sambil lari-lari, main air mengejar ombak.",Positif
ke bali anda harus pergi ke pantai ini. bersih dengan deburan ombak pantai selatan yang menawan. kami mandi di tepi pantai ya bersama anak-anak lainnya. mayoritas banyak turis asing mancanegara.,Positif
"pantai kuta menjadi surga bagi pata peselancar, baik peselancar profesional maupun yang baru belajar. karena pantai kuta memiliki ombak yang cocok untuk mereka yang ingin atau baru belajar surfing, dan disana juga banyak terdapat sekolah surfing baik yang berlisensi maupun yang tidak memiliki lisensi.selain itu pantai kuta juga menawarkan pemandangan sunset yang indah di senja hari, ditemani  dengan pemandangn pesawat yang melakukan taje off ataupun landing di bandara international ngurah rai.",Positif
"pantai kuta salah satu tujuan destinasi wisatawan domestik karena dekat dari bandara ngurah rai, cocok melakukan aktivitas seperti surfing dan juga bersantai bersama keluarga. :)",Positif
pantai kuta tempat indah sekali sunset ombak2nya suasanya buat nyaman. di rekomen kepada siapa saja yg visit kuta...,Positif
"pantai kuta itu asyik dan menyenang di siang hari. dan pada sore hari senjanya sangat indah.hanya sayangnya adalah, terlalu banyak ibu-ibu tukang pijit yang 'memberondong' kami sebagai wisatawan. mereka seakan ngga peduli dengan penolakan kami, dan seolah-olah bersikap 'sebodo amat' kalau kehadiran mereka sangat mengganggu. yang penting bagi mereka, pengunjung mau dipijat walau hanya tangan dan kaki.",Positif
pantai yg indah bisa berenang juga sambil melihat matahari terbenam pulau yang nyaman orang bali ramah ramah cocok buat liburan,Positif
"intinya pas buat nongkrong sambil ngopi disini,. apalagi dimalam hari, ga ada sepinya. pokoknya top lah nih pantai",Positif
"bisa jogging sepanjang pantai kuta, gratis. sayangnya masih banyak sampah n ada yg bakar sampah d pinggir pantai. jd udara pagi yg harusnya segar tercampur bau asap",Negatif
"berhubung ke pantai nya pagi, so serasa milik sendiri tapiii ombaknya lagi besarrr banget (karna pas purnama kali yaksss malemnya)",Positif
"pantai nya bagus, apalagi pada saat matahari terbenam pemandangan pantai sangat indah.sangat cocok yang ingin berswafoto dengan latar belakang sunset..",Positif
pantainya kotor.banyak pengunjung buang sampah sembarangan.rame bngt juga jd kurang bisa menikmati liburanya,Negatif
"banyak di cintabanyak di benciitulah pantai kuta - baliselalu ramai pada sore hari, satu-persatu pergi setelah matahari terbenam berganti malampengunjung nya pun berganti menjadi sepasang-sepasang, mereka yang sedang di mabuk cinta, kadang tak nampak, karena saru dengan gelapseketika itu juga aku beranjak dari pasir pantai yang masih tetap inginkan aku untuk tinggalapalah dikata, pemandangan kiri-kanan penuh dengan muda-mudi yang sedang mabuk kepayang membuatku beranjak,  membawa anak-anak tercintaku berjalan pulang.",Positif
pantai yg sangat ramai dengan pengunjung.banyak kegiatan disekitar dari yg berolah raga hingga berdagang.hanya masih banyak anjing yg berkeliaran yg mungkin bisa membahayakan.,Positif
"untuk yang suka dengan suasana ramai cocok ke sini. lokasinya juga berada di tengah kota dan keramaian tempat perbelanjaan. tidak cocok untuk yang suka mencari suasana tenang, sama sekali tidak terasa menyenangkan. nothing special juga dengan suasana pantainya.",Positif
"rasanya sdh tak terhitung saya ke kuta beach tp kalo ke bali ya meski sebentar suka mampir ke kuta beach utk nunggu sunset, sambil nunggu sunset sy suka jg beli rujak ke pedagang di pinggir pantai, trus jalan2 sepanjang pantai sambil liat org2 yg belajar surfing, kepang rambut, berjemur, dll bisa sekalian dijadikan tpt istitahat stl cape jalan2 liat toko2 di sepanjang jl pantai kuta. sayang terakhir kali datang udah mulai byk sampah di atas pasir. ayo turis2 jagalah kuta beach spy tetap mjd tpt yg nyaman utk kira semua dan jgn memalukan nm indonesia dimata dunia jk tpt wisata bersih.",Positif
"secara umum bersih dan bagus karena terawat. lokasi juga mudah dijangkau, hanya tempat parkir mobil sangat sulit karena pengunjung yang banyak. disarankan untuk kesana naik kendaraan umum atau paling mudah yg online, kecuali hotelnya dekat daerah situ. atau jika sewa kendaraan pakai motor saja.",Positif
pas ke sini pagi hari dan sampah puih.... banyak banget. gila air laut itu bercampur dengan sampah. aneh aneh,Negatif
water blow adalah permainan air yg begitu indahnya...dan ombak yg begitu bagusnya bisa banyak wisatawan asing ke tempat ini,Positif
"pantai ini asyik sekali untuk menikmati senja dan pantai. walaupun mendung, sunset di kuta tetap cantik.",Positif
"sunset di kuta memang selalu menyenangkan, namun kmrn karena cukup mendung membuat kurang indah. sampah juga cukup berserakan, penjual minuman sudah terlalu banyak, sehingga mengurangi keasrian pantai",Positif
"tempat dimana turis ramai - ramai berkumpul menghabiskan waktu dan bir, cukup bersih dan enak di kunjungi",Negatif
kuta selalu ramai dan asik untuk nongkrong. sayangnya skrg agak kotor. but still a lovely place to hangout,Negatif
"pantai kuta bali dikenal dengan kawasan turis dan tempat berseluncur, banyak atraksi dan restoran serta cafe-cafe di sekitar pantai.",Positif
"pantai kuta sekarang ini jauh dari bayangan wisatawan, sampah yg menumpuk tidak kunjung diangkat. apakah pemda bali tidak punya biaya untuk mengangkut sampah2 tersebut, padahal bali adalah daerah wisata yg tentu pad dari pariwisata cukup besar. sungguh menyedihkan.",Positif
pantai kuta sangat cocok untuk menikmati pemandangan matahari terbenam. pantai ini cukup ramai pengunjung. pantai ini juga cocok untuk berjalan kaki sambil menikmati deburan ombak.,Positif
pantai kuta pantai yang sangat mudah dijangkau dari mana saja. enak datang pas pagi hari ato sore hari. datang pagi aja sudah ramai karena mungkin pantai yang famous. tempat bilasnya terbatas,Positif
"untuk cuci mata, not bad.. pantai dan ombak nya lumayan besar.. banyak pemandangan surfing di pantai tsb..",Positif
"pantai kuta sudah semakin membaik walau, masih agak jorok, tapi semoga dengan peran pemerintah dan masyrakat mampu merubah pantai kuta jadi semakin baik lagi kedepan nya",Positif
kenapa pantai ini indah? karena inilah salah satu pantai di bali yang dikenal olrh turis lokal maupun mancanegara karena bali adalah tempat yang paling asik untuk refreshing otak dan pikiran. semenjak banyaknya turis yang berkunjung ke pantai ini menjadi banyak sampah akan tetapi penanganan untuk pembersihannya masih tergolong lambat.,Positif
"anak2 suka sekali main di pantai. pantai datar yang luas, ombak yang relatif aman. sayangnya banyak sampah. pemda bali harus melakukan sesuatu untuk mengatasi masalah sampah ini. saya lihat turis asing mungutin sampah, saya juga ikutan - malu soalnya. harus ada inisiatif dan program dari pemerintah untuk menjaga kebersihan pantai dan lingkungan, didik warga dan turis agar disiplin.",Positif
"pantai yang elok, banyak hiburan malam, dengan pemandangan sunset, tempat yg nyaman sangat dekat kedai, pembelanjaan bernacam hiburan.",Positif
"saya sangat ingin pergi liburan. sejak sudah menikah, saya belum pernah membawa istri saya liburan kembali. sekarang saatnya membawa istri dan anak kembar saya uang untuk pergi liburan di bali.",Negatif
senangnya berjalan jalan di pantai kuta pada pagi hari maupun sore hari sambil menikmati suasana pantai meskipun selalu ramai penuh dengan orang orang,Positif
