comment,label_prediksi
1. paddy bertingkat yg unik2. view yg sangat cantik3. banyak jualan souviner4. crowded place definitely5. boleh main buaian... jangan lupa nego harga... muka kasi senyum2 sampai telinga... 😁,Positif
wisata yg bagus untuk keluarga..nice view and very beautyfulgood for refreshsing...and very clean...,Positif
"wisata alam bali terasering sawah tegalalang di ubud menjadi tempat yang menarik dan banyak didatangi wisatawan. terlebih wisatawan asing yang ingin merasakan suasana khas pedesaan di pulau dewata bali. tempat ini menjadikan bali sebagai destinasi wisata dengan keunikan seni budaya, keindahan panorama alam, dan lingkungan yang aman.hamparan sawah berundak yang disajikan oleh objek wisata terasering sawah tegalalang ini memang menyejukkan mata. lokasi ini dikunjungi saat perjalanan dengan rute kintamani – ubud, tempatnya sendiri tidak jauh dari objek wisata ubud. dan merupakan obyek wisata di bali yang wajib dikunjungi.",Positif
"tempat favorit para travelller dari seluruh dunia, jika berkunjung ke ubud. tegalalang mempunyai daya tarik saat matahari terbit di tengah sawah yang indah. wajib mampir kesini. :)",Positif
"menurut saya ricefield tegalalang tidak seindah di instagram bule-bule, dan banyak portal dan meminta uang setiap kita akan melintas, cukup mengganggu, alangkah lebih baik apabila dipercantik lagi.",Positif
"saya kesini bersama 3 orang teman saya yang juga ikut backpacker ke bali. suasana sawah terasering seperti ini jarang kami temui di jawa barat. jangan takut berbecek-becek karena sudah ada tangga-tangga dan jalan setapak yang bisa dilalui. untuk mencapai ke tempat ini, kami melewati daerah pedesaan dan hutan ubud. disarankan datang pada pagi hari karena jika sore dan pulang malam, jalanan akan gelap.",Positif
"sign area parkir mobil kurang jelas bagi wisatawan yg pertama kali kesini. akses ke lokasi banyak sekali, masuk ke dalam gang diantara cafe-cafe dan warung-warung di tepi jalan. pemandangan yang sangat menyegarkan mata, cocok sambil duduk santai menikmati secangkir kopi bali.",Positif
kawasan sawah tegalalang merupakan objek wisata yang sangat menarik dan sangat berharga jika di kunjungi. hamparan sawah hijau sungguh menyegarkan di pandangan mata.,Positif
ubud harusnya bangga karena masih keindahaan alam seperti di tegalalang ini.udaranya sejuk dan wisatawannya wajib ke tempat ini.,Positif
pemandangannya indah bgt untuk anak kecil mungkin terlalu panas..tidak recommended untuk yg membawa anak kecil,Positif
"tiket masuk 10 ribu, jalur trekking cukup panjang dan melelahkan apalagi jika hari sudah siang. gunakan sepatu olahraga dan baju yang nyaman. kalau ingin foto-foto tanpa harus trekking juga bisa. banyak spot foto, giant swing, dan tempat makan berbayar di dalam lokasi.",Positif
"tempatnya baguss bangettt.. tapi sangat ramai, sayang sekali waktu kesana habis panen, tdk bisa melihat hamparan padi",Positif
tegallalang menyajikan hamparan pemandangan sawah asri nan hijau. berkunjung ke tegallalang memberikan perasaan tenang serta menyegarkan mata. suhu udara bisa jadi terlalu terik atau mendadak hujan. sebaiknya siapkan kacamata dan payung.,Positif
"pemandangnny bagus sekali,tamu saya sangat senang bisa mengunjungi rice terrace padi tegallang gianyar,",Positif
tempat ini bagus di kunjungi pada pagi hati. kalau siang sangat ramai. kami sarankan anda untuk treking. tiket masuk rp 10.000 per orang.,Positif
"untuk masuk kesini, anda hanya cukup perlu bayar 10 ribu rupiah perorang untuk dapat menikmati indahnya sawah terasering. selain itu, juga ada cafe di dalam area ini",Positif
pemandangan yang ditawarkan teras sawah tegalalang sangat cantik. hamparan padinya menghijau. sisi terasering membuat sawah menjadi sangat cantik membuat hati memandang menjadi tenang.,Positif
bila berkunjung ke tegalalang sebaiknya menggunakan alas kaki luar ruang. hindari musim hujan agar dapat mendaki ke teras sering berikutnya.,Positif
"wisata ke bali tidak hanya mengunjungi pantai,  tapi juga bisa menikmati indahnya pemandangan.  tegalalang termasuk destinasi favorit keluarga,  karna disini kita bisa merasakan segar nya udara  dg pemandangan hijau nya sawah yg indah.",Positif
"kerreeeeenn,, keceeee,, indaaahh,,mantaaapp,,pemandangan yg ruuaarr biassaaaaaaahh... juarraaaa!!! the best sangaaaattt.... gak bkal merasaakn bosen saat ada di sini...",Positif
megantar teman dari usa ke tegalakang rice terrace.gianyar.ubud.bali.indonesia...mungkin bisa ketemu lagi di bali.sampai jumpa lagi,Positif
suka banget main ke salah satu kawasan ubud ini.. tempat nya indah sejuk dengan pemandangan sawah yang hijau.. byk tempat untuk swafoto.. tempat ini makain hari makin ramai.. byk dijadikan tempat foto praweding,Positif
"sistem terasering, atau berundak-undak diterapkan oleh masyarakat bali pada lokasi perbukitan seperti pada tegalalang. area persawahan yang relatif luas, dan lokasi yang strategis (mudah dijangkau dari ubud, atau satu arah ketika hendak menuju gunung batur) sehingga membuat tegalalang sangat populer bagi turis lokal, maupun mancanegara. atraksi utama tentu saja menyusuri sawah. saya datang sampai tiga kali ke tegalalang. pertama datang sendiri, lalu dua kali terakhir bersama teman. waktu datang sendiri saya tak turun ke lembah. hanya mengabadikan foto dari atas. sementara dua kali terakhir saya menuruni lembah. lumayan sulit menemukan jalan turun jika lewat jalan setapak yang jadi ""andalan"" guide lokal. jalannya kecil, menantang dan jika tak hafal bisa nyasar. lalu, saat tanah basah/lembek juga tak nyaman dilewati. (saran saya sih lebih enak pakai sandal.) dari parkir motor, seberang jalan, berjalanlah ke arah kiri, nanti ada jalan yang jauh lebih baik dan mudah untuk naik dan turun lembah. jika suka tantangan, yah gak-pa-pa juga lewat jalan ""andalan"" guide lokal. atau, misal ingin cicipi kopi luwak. atau, mau lihat luwak, nanti bisa diantar oleh guide lokal.",Positif
pemandangan di tegalalang begitu memukau mebuat kita tak dapat mengalihakan pandangan dan takjub atas kuasa sang pencipta,Positif
"tegalalang rice terracepemandangan alam yang alami dan petak petak sawah yang sangat cantik sangat perlu di kunjungi , dan cocok until berfoto bersama teman, pasangan , keluarga , karena pemandangan alamnya sangat cantik, tempat nya tidak jauh dari ubud bali kunjungi lah rice terrace tegalalang balisaya yakin anda tidak rugi liburan di bali",Positif
"tempat yang sangat cocok jauh dari keramaian kota, hijaunya padi dan landskap pertanian membuat saya jauh menelusuri persawahan.",Positif
"tempat indah sekali. ada toko buat turis, tapi kalau tidak mau, turun ke sawah dan bisa dicari tempat tenang.",Negatif
"pemandangannya sangat bagus dan indah tapi sayang ,banyak orang dan tidak kelihatan natural lagi dan macetnya luar biasa",Positif
jika ingin turun berjalan ke bawah sawah harus melewati cafe-cafe di pinggir jalan.jalan untuk turun ke bawah sangat sempit harus hati-hati.disini terdapat toko kecil yang menjual gelato dan jus...perjalanan yang melegakan.,Positif
"bersyukur banget saya lahir dibali,, banyak memiliki tempat wisata yg sangat bagus. bagus. pemandangan sawahnya yg hijauspt ini membuat saya tidak ingin meninggalkan tempat ini.i love bali",Positif
"untuk masuk ke tegalalang ini biasanya tidak dipungut biaya, akan tetapi di dekat pintu masuknya biasanya ada pos untuk sumbangan sukarela. di dalam tegalalang ini juga terdapat foto booth & juga ayunan raksasa di beberapa spot nya, untuk ayunan raksasa 1 orangnya kena rp 150.000 untuk kurang lebih 5 kali swing. saya menyarankan untuk pakai sepatu / sendal yang nyaman karena jika ingin menyusuri sawah ini ke bawah, trek nya cukup berundak- undak. di beberapa spot dekat pintu masuknya juga terdapat rumah makan dengan pemandangan sawah. biasanya kita harus parkir mobil sedikit jauh dari pintu masuk tegalalang ini karena jalan rayanya hanya cukup untuk dua jalur mobil, dan mobil tidak boleh berhenti di sepanjang jalur ini.",Positif
bagi tourer harus datang nih. salah satu destinasi yang sangat indah di bali. selain pemanadangannya yang sangat indah anda juga bisa menikmati hidangan yang terdapat di restaurant sekitaran sini.,Positif
"saya sendiri sering jalan2 disini sendirian. pemandangannya bagus membuat mata anda di manjakan. saya sendiri takjub dengan alam ini, sungguh indah dan anda perlu kesini. di sebelah sawah ada sungai kecil dan airnya sejuk sekali. anda dapat mandi saat jalan2 disana. apalagi sekarang banyak wahana swing di seputaran sawah semakin membuat berwarna hari anda. ulasan saya raya tracking.",Positif
"kawasan persawahan yang hijau, gemericik sungai campuhan sebagai gambaran terindah wisata kedamaian di pulau dewata bali.cocok untuk refreshkan pikiran dan menenangkan diri.",Positif
"tegalalang rice terrace? sudah pernah dengar kan? sawah terasering ini berada di lokasi ubud, kabupaten badung. tempat ini paling terkenal di pulau bali bahkan se indonesia sampe luar negeri juga loh. kalian wajib datang ke sini ya saat ke bali 😁datanglah ke tempat ini sekitar pukul 06.00 - 08.00 udaranya masih sejuk dan tidak terlalu panas. aku sendiri datang pas siang, panas banget 😂😂 tidak rekomendasi buat trekking pada siang hari yaa. di sini ada 3 pos sukarela, kalian bebas mau bayar berapa secara sukarela untuk biaya menjaga kebersihan tempat ini. di sini juga ada swing yang terkenal loh seharga idr 100.000 sekali main",Positif
"melihat sawah yang berbukit-bukit, di sekitarnya ada banyak warung  makan atau ngopi dan penjual cinderamata.",Positif
"asli ini itu rice vew paling keren yang pernah saya lihat,tempatnya asik juga,keren udaranya seger udah gitu bisa buat jogging track",Positif
"hamparan sawah yang bertingkat tingkat, berwarna hijau segar, udara yang sejuk dan sangat banyak diminati oleh wisatawan asing maupun lokal",Positif
sebenernya sih ini ya cuma sawah cuma wisata alam pedesaan di bali tetap punya pecintanya terutama dikalangan turis asing,Negatif
rice view tempat unik dan keren suasananya juga enak dan asri banget udaranya juga segar untuk joggingtrack juga seru apalagi bareng teman -teman berame rame,Positif
asli keren.padi nya bisa tertata rapi dan asri.pemandangannya juga keren sekali masih alami dan sangat keren,Positif
"saat mengunjungi tegalalang saya kurang beruntung karena sawahnya baru saja dibajak, menurut penduduk setempat sawahnya baru akan ditanam sekitar bulan agustus namun pemandangan yang tampak tak mengurangi keindahan saat memandanginya. jika ingin berkunjung ke tegalalang dianjurkan datang pada jam 4-5 sore karena matahari tak bersinar terlalu terik, selain itu dianjurkan untuk memakai sepatu atau sandal yang tidak licin sehingga tidak membuat gampang terjatuh, membawa anak kecil saat mengunjungi tempat ini dianjurkan agar tidak membawa banyak barang.",Positif
spot foto yang sangat bagus.bisa main ayunan untuk foto tersebut.udara yang sejuk.jalur trekingnya mantap.,Positif
"terlalu ramai, banyak turis jika datang terlalu siang.  harga swing lumayan murah jika dibandingkan dengan bali swing. oke lah",Negatif
dikelilingi lembah dengan hamparan padi dgn pola tanam yg menarik membuat tempat ini selalu enak untuk dikunjungijalan raya yang kecil membuat kita susah parkirbanyak penjual makanan diseliling area dan juga rest room,Positif
tempatnya sangat cocok untuk bersantai dengan keluarga ada cafe cafe yg unik menghadap ke arah persawahan yg sangat tertata apik.,Positif
"saya beberapa kali berkunjung kemari, tetapi tidak pernah bosan. tiap ke ubud pasti saya sempatkan main kemari",Positif
"tanaman padi dengan sistem subak di kawasan tegal lalang sangat terkenal dengan keindahannya. banyak wisatawan yang berhenti untuk mengambil gambar, dengan keindahan pemandangan terras,namun sayangnya banyak pedagang acung yang sedikit menggangu untuk menawarkan dagangannya.",Positif
view sawah yg bgus sekalli denn pemandangan sawah yg sangat indah sambil menikmati makanan dan minuman sambil.bersantaidan lbh baik dteng pg to sore nya biar lbh sejuh,Positif
"kunjungan ke teras sawah tegagalang sangat recommended karena view yang diberikan sangat indah, namun kunjungan kali ini tidak ada hamparan padi yang menguning karena sudah selesai masa panen. tidaj mengurangi rasa senang karena ada beberapa sawah yang masih tanaman padi yang sedang menguning. tempat ini bebas tiket masuk. namun penduduk setempat meminta donasi seiklasnya jika mengunjungi sawah ini. jika ingin berswa foto dengan masyarakat yang sedang bekerja disawah cukup membayar dengan seiklasnya",Positif
sawah yang menakjubkan yang ada di ceking tegalalang bali hanya sekitar 20menit dari kota ubud .lebih baik datang lebih pagi untuk melihat pemandangan disini,Positif
"bagi kalian yang tinggal di daerah pedesaan dan sering melihat sawah, sebenarnya tidak ada yang istimewa di sini. hanya terasering yang lebih banyak dan kita bisa berjalan di sana.",Positif
"kawasan sawah tegalalang ini sekitar 45 menit dari pusat kota ubud. jika malas mengikuti kegiatan menyusuri jalanan sawah, pengunjung bisa hanya menikmati pemandangan sambil menikmati hidangan di area dekat sawah karena banyak cafe dan resto di sekeliling persawahan teresebut. hamparan sawah yang hijau sangat memanjakan mata.",Positif
"menikmati pemandangan sawah yang rapi di daerah tegalalang ubud, untuk masuk anda hanya perlu menyiapkan fisik, karena harus naik turun sawah, gunakan pakaian dan alas kaki yang nyaman karena banyak tempat yang berair dan licin, anda bisa berfoto sepuasnya dengan pemandangan yang apik, disini juga disediakan ayunan harga per orang sekirtar 100k untuk domestik, sediakan pula uang kecil karena saat ki akan menaiki area persawahan akan ada ""karcis"" masuk, seikhlasnya saja kalau tidak salah akan ada 2 atau 3x, selamat berakhir pekan #poto diambil saat mengantarkan tamu sy",Positif
handle tamu dari transport balitrans wanita cantik dari china melihat sawah bertingkat yg sangat elok pemandangan teras padi yang asri,Positif
riceterrace .wow sawah yg bertingkat .pemandangan yang sangat indah dan mempesona..jadi u wisatawan bisa turun ke bawah dari main road.di sini juga tersesia reztoran restoran,Positif
"pemandangan yang memanjakan mata. sawah bertingkat-tingkat yang luar biasa, ada juga ayunan disekitarnya yang lumayan memacu adrenalin.",Positif
"berkunjunglah di sore hari...lebih asik.. sembari nikmati kopi..bisa duduk2 di kafe, atau naik turun ke swah lihat indahnya terasering/sengkedan buatan para petani yang diakui oleh dunia sebagai world heritage.",Positif
"jika bosan dengan suasana pantai, maka bergeraklah ke arah ubud. disini kita bisa dimanjakan dengan hijaunya hamparan sawah yang jarang ditemukan di perkotaan",Positif
"apabila ke tegalalang saya rekomendasikan agar jangan lupa mencoba dan mengunjungi tempat yang satu ini bersama keluarga maupun pasangan karena disini adalah tempat yang bagus untuk berfoto - foto. untuk masuknya pun kita hanya dikenai sumbangan dari masyarakat sekitar sehingga relatif murah dan tidak mahal. karena tempatnya naik dan turun bukit, maka direkomendasikan agar memakai sepatu atau sandal yang aman dan tidak licin. dan juga disarankan datang ke tempat ini pagi mulai dari jam 8 - 9 agar terlalu panas karena lumayan terik panasnya apabila di siang hari.",Positif
"saya senang mengajak turis melakukan tour ke tempat ini, karena sebagian besar turis menikmati pemandangan disini",Negatif
"salah satu objek wisata menarik dibali seiain pantai , bisaa melihat hamparan sawah nan hijau , disarankan pergi sebelum siang ,bisaa jalan jalan trekking kebawah kalau mau atau duduk manis menikmati kopi didepan sawah karena banyak cafe2 murah disana",Positif
"parkiran cukup luas, jalan menuju tegalalang sekitar 5-10 menit, tiba di tegalalang sudah tampak hamparan terasiring yang cantik dan rapih. jalan naik dan turun untuk menikmati keindahan alam. banyak pendopo dan warung untuk istirahat. ada beberapa pos yg dijaga dan minta sumbangan. recommended di pagi hari karena panas banget kalo sudah siang.",Positif
tempat yang super indah dengan pemandangan alami dan udaranya yang sangat segar di pedesaan. berkunjung di tempat ini sangat mengesankan. pas banget untuk yang ingin refreshing...ayo kesini guys,Positif
nice view ....tempat yg super indah dngan pemandangan alami dan udara yg segar di pedesaan.berkunjung ke tempat ini sangat mengesankan.pas bngt untuk yg ingin refreshing...ayo kesini guys,Positif
"bagi yang mau berkunjung kembali jangan lewatkan tempat yang bagus ini,disepanjang jalan anda bisa lihat pembuatan kopi dan banyak aktivitas seperti ayunan bali",Positif
sekedar lewat karena mau wisata ke kintamani dan melewati daerah ini.. untuk sekedar selfi.. dibarisan persawahan untuk saya dan pasangan kurang cocok.. karena melelahkan.. dan tidak sebanding dengan ekstra tenaga yg kita keluarkan.. skip aja kalau lewat..,Positif
pemandangan persawahan yg sangat indah dan menyegarkan tapi rute ke tempat wisatanya macet total. perlu oengaturan lalu lintas yang baik,Positif
"susunan sawah di sisi jalan tegallalang sangat indah saya coba untuk berhenti untuk berfono, namun sayangnya sudah banyak tertutup oleh kios kios dan tempat makan, sayang sekali, memang turis termasuk cukup banyak dan lalu lintas padat",Positif
akhirnya tercapai keinginan saya utuk mengunjungi tempat ini.  hamparan sawah berwarna hijau membuat saya merasakan keindahan dan ketenangan yang luar biasa,Positif
apakah di sawahnya itu memang gak ada ular (ular sawah/python)? saya seharian jalan2 di sawahnya tp gak ketemu dgn seekorpun ular.,Positif
sangat menyenangkan dan merupakan tempat yang bagus untuk dikunjungi bersama pasangan. tempat yang indah dan akses lokasi yang sangat mudah jadi tidak sampai tersasar,Positif
"lokasi dan view terasering ini ""seharusnya"" bagus, ttp sayang, saya datang tidak pada saat yang tepat, akhir bulan desember adalah saat tanaman padinya baru saja dipanen.saran saya:1. tanam padi dengan berbeda varietas sehingga waktu panennya bisa berbeda.2. bagi wisatawan, pastikan waktu kunjungan anda pas tanaman padinya ada.3. bagi wisatawan, siapkan uang recehan (5-10 ribuan), karena di setiap area pemilik sawahnya berlainan dan mereka meminta uang semacam tiket masuk...cukup mengganggu juga sih.4. untunglah sopir pengantarnya penuh dengan info yang berguna, sehingga perjalanan ini tidak membosankan.",Positif
"bagus buat merenung san mencari ide. ngelihat yang hijau hijau bikin mata seger. bareng teman, pasangan juga ok",Positif
"mata dimanjakan saat berada di sini,bentuk sawah terasiring unik dan membuat mata adem.harus ke sini saat mampir ke ubud,salah satu ikon di ubud yang rame dikunjungi turis.",Positif
"pemandangan di sini bagus. kita bisa melihat sawah yang berundak-undak. kita bisa turun ke bawah, untuk mendapatkan foto yang lebih, cuma harus hati-hati ketika turun, karena agak licin jalannya.",Positif
"saya tidak pernah bosan untuk pergi ke sana, selain saya tour guide.. juga saya sangat menikmati pemandangan nya. sangat adventure",Positif
"tempat ini menarik untuk pelancong yang suka bergambar. pemandangan sawah berlereng, tapi ada di beberapa tempat yang dikenakan tol oleh penduduk.",Positif
tetap terpukau tiap berkunjung kesini. kali ini pengunjung bisa megakses dan jalan - jalan hingga ke tengah sawah. dan juga sudah ada warung - warung kopi dan tempat istirahat di area persawahan.,Positif
"teras sawah tegallalang adl suatu tempat wisata yg sangat menarik & menyegarkan hati, selain memiliki  pemandangan hijau yg amat luarbiasa juga keunikan dari bentuk persawahan yg bersusun bagaikan terras alam... sehingga wisatawan yg datang, betul"" menikmati keindahan dari alam semesta... tentunya bersama edibalitours.com",Positif
"menikmati pemandangan sawah yang rapi di daerah tegalalang ubud, untuk masuk anda hanya perlu menyiapkan fisik, karena harus naik turun sawah, gunakan pakaian dan alas kaki yang nyaman karena banyak tempat yang berair dan licin, anda bisa berfoto sepuasnya dengan pemandangan yang apik",Positif
saya sengaja datang ke tegalalang rice terrace untuk menerbangkan drone. saya ingin mencoba melihatnya dari sudut pandang yang berbeda. dan ternyata memang sangat indah.,Positif
sawahnya bagus sekali dan sejuk udara disana. ramai juga dengan pengunjung-penunjung khususnya yang dari luar negeri.,Positif
"tempat parkir di pinggir jalan, jadi dapat menyebabkan macet. di sepanjang jalan banyak artshop dan cafe. kalau mau turun juga harus melalui tangga yang banyak artshop dan cafe. ada bagian tangga yang ditutup oleh sebuah tempat makan. untuk spot foto perlu bayar 5000/orang tapi bisa minta anak yang jaga spot ini untuk mengambil gambar kita.",Positif
"bentuk sawah yang berundak-undak, pemandangan yang indah dapat anda temui di ubud bali. di sekitar situ juga ada banyak restaurant, menikmati makanan dengan pemandangan sawah yang indah.",Positif
"tempat indah,cocok buat relax,buat belanja,belanja dan melihat pemandangan seindah ini bikin asik loh...dan gak mahal....jadi mending belanja disini dari pada modern market...",Positif
"pemandangan sawah yang bertingkat rapi ini sangatlah indah, hijaunya menambah keindahan saat padi belum menguning, apalagi kalau padinya sudah menguning bertambah indahnya pemandangan di sini",Positif
"tak jauh dari ubud,  tepatnya di ceking tegalalang terdapat juga pemandangan yang sangat indah untuk berphoto atau hanya sekedar bersantai. duduk sambil menikmati hijau nya sawah bertingkat. walaupun tidak begitu luas sawah nya tapi cukup mengesankan",Positif
untuk para penggemar selfie dan fotografi lokasi ini sangat cocok.. namun untuk ibu hamil agak susah karena harua menuruni tangga but overall menyenangkan berada di sini,Positif
"ke ubud , jika tidak mampir kesini kurang lengkap rasanyapemandangan alam yang luar biasa bagusnyaserta keindahan teraseringnya.sembari menikmati angin sepoy-sepoy kita bisa juga trecking disini",Positif
"suka banget sama pemandangannya, tempat wajib banget buat foto kalo ke bali, walaupun perjuangan juga pas banget kesana lagi panas panasanya tapi ga nyesel buat foto di tegalalang bali ini.",Positif
"pemandangan terasering yang sangat menawan dan masih sangat terjaga keasliannya, selain dari teraseringnya juga terdapat tempat tempat makan disekitar pinggiran sawah yang menyajikan beberapa menu yang bisa dinikmati sebagai teman sembari melihat pemandangan terasering yang indah",Positif
"khas bali, khas indonesia, pemandangan terasering yang sangat bagus. memang banyak yang foto-foto disini. di sekitarnya banyak toko dan kedai makan atau kedai kopi.",Positif
tempat yang keren dengan latar belakang sawah terasering sepanjang mata memandang merupakan tempat yang menawan untuk melakukan santap siang bersama orang tercinta,Positif
jika anda datang untuk menjenguk desa ubud....janganlah lupa untuk melihat tempat wisata rice terrace tegalalang karena tempat ini tidak jauh dari ubud dan disini anda juga bisa trecking dan jalan-jalan di sawah yang indah,Positif
tidak banyak pemandangan persawahan seperti ini di indonesia. walaupun sama-sama sawah namun disini memiliki tingkat kesulitan medan yang berbukit dalam membuat sawah. sawah yang hijau dan bertingkat menambah keindahannya. dibutuhkan tenaga extra dalam menjelajahi setiap tingkat sawah disini.,Positif
pemandangan indah sawah terasering yang merupakan sistem pertanian warisan dari nenek moyang kita..udara sejuk membuat kita terbuai nostalgia masa kecil di desa dahulu..diatas sawah ada sumbangan sukarela namanya juga sukarela kita beri sewajarnya saja demi kearifan lokal dan menghormati pengelola.,Positif
